#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2008-11-07,37,17920,0,21433,5330,571,1316,646,0,0,2000,76,,
2008-11-07,38,17656,0,21021,5327,533,808,640,0,0,2000,76,,
2008-11-07,39,17748,0,20418,5330,537,562,519,0,0,1612,0,,
2008-11-07,40,17802,0,19094,5327,599,732,517,0,0,1356,0,,
2008-11-07,41,17504,0,18060,5327,635,656,517,0,0,1318,0,,
2008-11-07,42,17330,0,16878,5328,692,432,460,0,0,1314,0,,
2008-11-07,43,17229,0,15911,5329,764,462,328,0,0,1180,0,,
2008-11-07,44,16916,0,14463,5329,819,304,336,0,0,1174,0,,
2008-11-07,45,16800,0,13208,5326,822,170,344,0,0,1176,0,,
2008-11-07,46,16625,0,12291,5326,830,0,343,0,0,1070,0,,
2008-11-07,47,16149,0,11297,5329,832,0,319,0,0,1758,0,,
2008-11-07,48,15325,0,10968,5332,839,0,321,0,0,1998,0,,
2008-11-08,1,15212,0,10956,5331,860,0,321,0,0,1998,0,,
2008-11-08,2,15059,0,10955,5334,857,0,320,0,0,1998,0,,
2008-11-08,3,14868,0,10848,5337,866,0,280,0,0,1998,0,,
2008-11-08,4,14619,0,10105,5337,813,0,276,0,0,2000,0,,
2008-11-08,5,14413,0,9465,5336,814,0,260,0,0,1998,0,,
2008-11-08,6,14465,0,9257,5331,796,0,258,0,0,1998,0,,
2008-11-08,7,14192,0,9203,5329,637,0,259,0,0,1998,0,,
2008-11-08,8,13793,0,8849,5323,649,0,251,0,0,1998,0,,
2008-11-08,9,13763,0,8493,5275,651,0,235,0,0,1998,0,,
2008-11-08,10,13620,0,8563,5272,644,0,215,0,0,1998,0,,
2008-11-08,11,13569,0,8490,5275,617,0,227,0,0,1998,46,,
2008-11-08,12,13629,0,8679,5286,619,0,236,0,0,1998,52,,
2008-11-08,13,13867,0,9522,5286,510,0,286,0,0,1998,52,,
2008-11-08,14,14058,0,9426,5304,471,0,308,0,0,1998,50,,
2008-11-08,15,14217,0,9313,5326,470,0,359,0,0,1998,16,,
2008-11-08,16,14542,0,9685,5328,528,0,376,0,0,1998,16,,
2008-11-08,17,15105,0,10864,5320,509,140,393,0,0,1996,16,,
2008-11-08,18,16160,0,11552,5321,440,362,407,0,0,1996,16,,
2008-11-08,19,16586,0,12513,5320,445,578,506,0,0,1998,0,,
2008-11-08,20,16914,0,13073,5330,430,352,513,0,0,2000,0,,
2008-11-08,21,16951,0,13358,5331,411,608,512,0,0,1998,48,,
2008-11-08,22,17041,0,13492,5329,325,606,552,0,0,2000,28,,
2008-11-08,23,17083,0,13292,5331,341,878,586,0,0,2000,16,,
2008-11-08,24,17153,0,13186,5329,309,1014,588,0,0,2000,16,,
2008-11-08,25,17165,0,13176,5327,333,1134,587,0,0,2000,48,,
2008-11-08,26,17298,0,13085,5328,391,788,586,0,0,2000,50,,
2008-11-08,27,17308,0,13187,5327,443,486,475,0,0,2000,16,,
2008-11-08,28,17297,0,12905,5326,476,344,473,0,0,2000,16,,
2008-11-08,29,17221,0,12640,5329,523,296,474,0,0,2000,16,,
2008-11-08,30,17294,11,12122,5328,573,296,488,0,0,2000,44,,
2008-11-08,31,17360,76,12202,5330,645,296,489,0,0,1998,50,,
2008-11-08,32,17494,251,12392,5333,642,318,494,0,0,1998,52,,
2008-11-08,33,17670,564,13404,5330,647,350,550,0,0,1998,52,,
2008-11-08,34,17873,732,15174,5330,711,1044,807,115,0,2004,52,,
2008-11-08,35,18034,649,16546,5328,677,1554,825,139,0,2002,50,,
2008-11-08,36,18049,374,16798,5329,806,1516,825,138,0,2004,16,,
2008-11-08,37,17924,220,16356,5334,874,1336,805,90,0,2004,16,,
2008-11-08,38,17812,220,15354,5332,786,1210,780,0,0,2000,16,,
2008-11-08,39,17364,116,15131,5328,838,1098,581,0,0,1998,32,,
2008-11-08,40,17135,0,14146,5333,760,1080,594,0,0,2000,32,,
2008-11-08,41,16922,0,13650,5327,649,556,522,0,0,1998,50,,
2008-11-08,42,16414,0,13332,5329,650,330,478,0,0,2000,50,,
2008-11-08,43,15939,0,12996,5325,664,310,441,0,0,1998,0,,
2008-11-08,44,15526,0,12200,5325,687,310,422,0,0,1998,0,,
2008-11-08,45,15315,0,11798,4401,600,686,423,12,0,1998,48,,
2008-11-08,46,15222,0,12156,4149,584,380,425,21,0,2000,42,,
2008-11-08,47,14991,0,12105,4158,614,0,365,0,0,1980,0,,
2008-11-08,48,14451,0,12416,4153,603,0,361,0,0,1980,0,,
2008-11-09,1,14179,0,12596,4153,585,0,360,0,0,1980,30,,
2008-11-09,2,14193,0,12411,4149,637,0,360,0,0,1980,32,,
2008-11-09,3,14204,0,11797,4151,730,0,345,0,0,1980,0,,
2008-11-09,4,13551,0,11482,4151,709,0,334,0,0,1980,0,,
2008-11-09,5,13357,0,11111,4152,760,0,321,0,0,1980,0,,
2008-11-09,6,13151,0,10967,4148,759,0,322,0,0,1980,0,,
2008-11-09,7,13009,0,10595,4149,673,0,307,0,0,1980,0,,
2008-11-09,8,12861,0,9950,4150,796,0,306,0,0,1980,0,,
2008-11-09,9,12813,0,9397,4154,784,0,296,0,0,1978,0,,
2008-11-09,10,12856,0,9188,4155,811,0,310,0,0,1980,0,,
2008-11-09,11,12842,0,9135,4157,792,0,315,0,0,1978,0,,
2008-11-09,12,12672,0,9357,4165,774,0,314,0,0,1980,48,,
2008-11-09,13,12759,0,9419,4170,780,0,314,0,0,1978,52,,
2008-11-09,14,13047,0,9394,4164,755,0,340,0,0,1980,50,,
2008-11-09,15,12684,0,8872,4164,788,0,427,0,0,1980,18,,
2008-11-09,16,12256,0,9059,4160,822,0,428,0,0,1980,18,,
2008-11-09,17,12970,0,10039,4157,777,0,430,0,0,1978,18,,
2008-11-09,18,14394,0,10399,4159,847,0,438,0,0,1976,18,,
2008-11-09,19,15460,0,11171,4153,875,112,533,0,0,1976,48,,
2008-11-09,20,16446,142,11578,4154,806,166,538,0,0,1978,50,,
2008-11-09,21,17018,414,11952,4186,809,302,608,0,0,1976,0,,
2008-11-09,22,17242,479,12276,4211,829,460,623,0,0,1980,44,,
2008-11-09,23,17345,375,12698,4248,820,510,585,0,0,1978,52,,
2008-11-09,24,17350,500,13353,4256,884,524,604,0,0,1982,52,,
2008-11-09,25,17367,618,13590,4256,900,864,611,188,0,1980,52,,
2008-11-09,26,17388,627,13719,4291,837,890,612,401,0,1980,50,,
2008-11-09,27,17369,512,13551,4326,819,1116,626,399,0,1980,16,,
2008-11-09,28,17347,292,13671,4326,870,1294,628,85,0,1980,48,,
2008-11-09,29,17372,413,13761,4328,900,1056,636,0,0,1980,52,,
2008-11-09,30,17417,392,14104,4324,881,562,637,5,0,2006,52,,
2008-11-09,31,17474,298,14627,4319,837,542,555,0,0,2006,52,,
2008-11-09,32,17602,326,15660,4319,746,510,554,0,0,2006,52,,
2008-11-09,33,18084,556,16800,4318,685,612,562,0,0,2006,52,,
2008-11-09,34,18486,799,17569,4319,677,1332,646,93,0,2008,52,,
2008-11-09,35,18461,950,17848,4317,643,1864,822,426,0,2006,52,,
2008-11-09,36,18461,900,17647,4322,574,1774,825,514,0,2006,52,,
2008-11-09,37,18392,541,17543,4324,627,1648,829,283,0,2006,52,,
2008-11-09,38,18277,264,17536,4316,599,1566,822,49,0,1982,52,,
2008-11-09,39,18106,333,17294,4320,529,1474,695,0,0,1980,52,,
2008-11-09,40,17965,527,16468,4319,443,1072,693,0,0,1982,52,,
2008-11-09,41,17689,426,15666,4321,499,1012,676,0,0,1978,52,,
2008-11-09,42,17330,212,15183,4315,516,598,668,0,0,1980,50,,
2008-11-09,43,17100,0,14985,4316,477,598,569,0,0,1980,16,,
2008-11-09,44,16301,0,14192,4320,535,314,587,0,0,1980,16,,
2008-11-09,45,15590,0,13279,4302,570,322,573,0,0,1978,0,,
2008-11-09,46,15061,0,12310,4218,622,98,565,0,0,1982,48,,
2008-11-09,47,14443,0,12081,4161,655,0,522,0,0,1980,52,,
2008-11-09,48,13593,0,12281,4151,661,0,512,0,0,1982,50,,
2008-11-10,1,13313,0,12806,4202,684,0,477,0,0,1980,16,,
2008-11-10,2,13371,0,12784,4254,682,0,427,0,0,1982,16,,
2008-11-10,3,13063,0,12713,4331,715,0,386,0,0,1980,16,,
2008-11-10,4,12660,0,12347,4410,739,0,367,0,0,1982,16,,
2008-11-10,5,12444,0,12081,4476,795,0,367,0,0,1980,34,,
2008-11-10,6,12426,0,11963,4534,780,0,368,0,0,1980,50,,
2008-11-10,7,12105,0,11534,4591,800,0,362,0,0,1980,14,,
2008-11-10,8,11941,0,10922,4652,899,0,349,0,0,1980,18,,
2008-11-10,9,11969,0,10513,4689,907,0,340,0,0,1980,18,,
2008-11-10,10,11975,0,10440,4696,934,0,338,0,0,1980,18,,
2008-11-10,11,12371,0,10511,4736,940,0,339,0,0,1978,48,,
2008-11-10,12,12639,0,11383,4759,954,0,343,0,0,1980,52,,
2008-11-10,13,14227,0,13051,4758,944,0,361,0,0,1980,52,,
2008-11-10,14,15646,0,14522,4761,939,0,379,0,0,1980,52,,
2008-11-10,15,16501,0,16542,4762,944,298,491,0,0,1980,80,,
2008-11-10,16,17119,0,17864,4767,959,228,511,0,0,1982,56,,
2008-11-10,17,17533,0,18509,4761,952,410,533,0,0,1980,28,,
2008-11-10,18,17739,0,18653,4764,946,428,541,0,0,1980,22,,
2008-11-10,19,18014,0,19196,4759,933,650,594,0,0,1980,76,,
2008-11-10,20,18128,0,19464,4755,928,1036,595,0,0,1980,82,,
2008-11-10,21,18124,45,19599,4755,920,1400,574,0,0,1980,82,,
2008-11-10,22,18109,288,19707,4757,910,1480,616,0,0,1982,82,,
2008-11-10,23,18105,444,19847,4756,895,1492,596,0,0,1980,82,,
2008-11-10,24,18078,506,19991,4757,919,1512,600,0,0,1982,82,,
2008-11-10,25,18091,542,20090,4755,932,1668,603,0,0,1980,82,,
2008-11-10,26,18061,539,20089,4758,933,1400,563,22,0,1980,78,,
2008-11-10,27,18070,508,20177,4756,967,1308,578,133,0,1980,32,,
2008-11-10,28,18079,465,20198,4756,954,1088,577,111,0,1980,76,,
2008-11-10,29,18193,465,20315,4759,923,884,568,1,0,1978,82,,
2008-11-10,30,18310,322,20502,4758,965,316,569,0,0,1980,82,,
2008-11-10,31,18558,380,19937,4761,990,284,621,0,0,1980,82,,
2008-11-10,32,18885,624,20406,4753,977,312,624,0,0,1980,78,,
2008-11-10,33,19239,1066,21381,4741,935,532,669,0,0,2002,32,,
2008-11-10,34,19433,1693,22076,4742,954,1534,764,111,0,2004,32,,
2008-11-10,35,19340,1872,22456,4746,967,1756,769,286,0,2002,72,,
2008-11-10,36,19146,1595,22236,4744,971,1776,769,204,0,2004,32,,
2008-11-10,37,19048,1160,21792,4746,951,1778,769,76,0,2004,76,,
2008-11-10,38,19067,819,21559,4747,910,1284,765,0,0,2006,76,,
2008-11-10,39,18955,596,21614,4746,927,566,646,0,0,2004,0,,
2008-11-10,40,18955,516,20441,4764,949,570,644,0,0,2004,0,,
2008-11-10,41,18737,389,19465,4855,929,330,641,0,0,2006,0,,
2008-11-10,42,18300,185,18372,4905,889,438,635,0,0,2006,0,,
2008-11-10,43,17880,0,17404,4913,868,514,618,0,0,2004,0,,
2008-11-10,44,17446,0,15741,4920,855,296,557,0,0,2006,0,,
2008-11-10,45,16541,0,14597,4934,839,210,542,0,0,2002,0,,
2008-11-10,46,15945,0,13237,4937,838,0,540,0,0,2004,24,,
2008-11-10,47,15599,0,12652,4926,823,0,504,0,0,2004,50,,
2008-11-10,48,15103,0,12235,4893,761,0,490,0,0,2006,50,,
2008-11-11,1,14780,0,12930,4848,672,0,486,0,0,2004,16,,
2008-11-11,2,14851,0,12794,4776,640,0,484,0,0,2006,16,,
2008-11-11,3,15188,0,12414,4705,606,0,485,0,0,2004,16,,
2008-11-11,4,15272,0,11823,4689,575,0,485,0,0,2006,16,,
2008-11-11,5,15092,0,11563,4690,608,0,484,0,0,2004,16,,
2008-11-11,6,14994,0,11454,4691,631,0,486,0,0,2004,16,,
2008-11-11,7,14941,0,10757,4685,566,0,488,0,0,2004,14,,
2008-11-11,8,14677,0,10409,4697,621,0,491,0,0,2004,16,,
2008-11-11,9,14154,0,10368,4697,592,0,492,0,0,2004,16,,
2008-11-11,10,14038,0,10323,4706,608,0,490,0,0,2004,16,,
2008-11-11,11,14103,0,10662,4705,596,0,490,0,0,2004,48,,
2008-11-11,12,14382,0,11388,4704,635,0,490,0,0,2004,52,,
2008-11-11,13,15284,0,13267,4713,634,0,490,0,0,2004,52,,
2008-11-11,14,16549,0,14433,4716,642,0,493,0,0,2004,52,,
2008-11-11,15,17718,0,16072,4728,619,80,539,0,0,2004,80,,
2008-11-11,16,18153,0,16874,4728,608,294,543,0,0,2006,66,,
2008-11-11,17,18188,0,17634,4731,606,384,577,0,0,2004,70,,
2008-11-11,18,18244,0,17823,4727,571,354,581,0,0,2004,80,,
2008-11-11,19,18357,0,18187,4730,549,464,634,0,0,2000,80,,
2008-11-11,20,18290,0,18327,4731,550,602,638,0,0,2000,82,,
2008-11-11,21,18247,0,18361,4734,576,620,631,0,0,2000,80,,
2008-11-11,22,18227,0,18380,4746,592,632,638,0,0,2000,64,,
2008-11-11,23,17994,0,18637,4743,610,504,651,0,0,1998,82,,
2008-11-11,24,18120,0,18850,4737,554,454,727,0,0,2000,82,,
2008-11-11,25,18174,0,18896,4740,591,442,726,0,0,2000,82,,
2008-11-11,26,18234,0,18615,4794,606,352,732,0,0,2000,78,,
2008-11-11,27,18224,0,18473,4859,641,462,753,0,0,1998,24,,
2008-11-11,28,18125,0,18302,4911,687,366,680,0,0,2000,76,,
2008-11-11,29,18161,0,18255,4921,710,412,684,0,0,1998,82,,
2008-11-11,30,18128,0,18039,4926,698,454,703,0,0,2000,80,,
2008-11-11,31,18145,77,17993,4936,710,296,703,0,0,1998,80,,
2008-11-11,32,18388,309,18264,4935,702,444,701,0,0,2000,82,,
2008-11-11,33,19168,982,18775,4932,647,572,719,0,0,1996,80,,
2008-11-11,34,19260,1453,21172,4929,640,1510,774,19,0,1996,48,,
2008-11-11,35,19368,1166,22412,4934,606,2038,776,142,0,1998,74,,
2008-11-11,36,19222,1325,22202,4985,588,1812,773,127,0,2000,0,,
2008-11-11,37,19200,1254,21758,5046,608,1400,776,4,0,1998,76,,
2008-11-11,38,19265,1037,21418,5107,618,1060,747,0,0,2000,80,,
2008-11-11,39,19002,551,21048,5169,645,990,682,0,0,1998,26,,
2008-11-11,40,18948,333,20209,5227,665,848,678,0,0,2000,0,,
2008-11-11,41,18859,147,19357,5277,635,894,679,0,0,1996,0,,
2008-11-11,42,18603,0,18094,5288,634,660,667,0,0,1998,0,,
2008-11-11,43,18330,0,17205,5293,683,712,539,0,0,1752,0,,
2008-11-11,44,17830,0,15561,5297,706,438,537,0,0,1696,0,,
2008-11-11,45,17549,0,13926,5296,627,216,525,0,0,1696,16,,
2008-11-11,46,16949,0,12668,5294,514,0,524,0,0,1696,26,,
2008-11-11,47,16819,0,11480,5295,497,0,509,0,0,1722,16,,
2008-11-11,48,16557,0,10764,5289,528,0,507,0,0,1724,48,,
2008-11-12,1,16584,0,10870,5291,535,0,471,0,0,1722,50,,
2008-11-12,2,16590,0,10902,5287,497,0,466,0,0,1724,50,,
2008-11-12,3,16507,0,10674,5289,460,0,455,0,0,1926,0,,
2008-11-12,4,16261,0,10438,5289,490,0,452,0,0,1946,0,,
2008-11-12,5,16081,0,10178,5300,504,0,452,0,0,1944,0,,
2008-11-12,6,16074,0,10107,5335,463,0,452,0,0,1948,0,,
2008-11-12,7,15998,0,10281,5400,374,0,449,0,0,1384,0,,
2008-11-12,8,15771,0,9749,5465,377,0,454,0,0,1342,0,,
2008-11-12,9,15340,0,9555,5518,402,0,455,0,0,1352,0,,
2008-11-12,10,15108,0,9903,5527,377,0,454,0,0,1146,0,,
2008-11-12,11,15687,0,10621,5538,346,0,464,0,0,0,46,,
2008-11-12,12,16570,0,11282,5531,240,0,467,0,0,0,52,,
2008-11-12,13,17727,0,13301,5529,217,0,468,0,0,0,52,,
2008-11-12,14,17969,0,15824,5530,237,0,483,0,0,0,52,,
2008-11-12,15,18397,0,17827,5535,233,96,630,0,0,202,80,,
2008-11-12,16,18595,0,18589,5532,193,522,633,0,0,350,78,,
2008-11-12,17,18683,0,19340,5535,198,646,634,0,0,340,32,,
2008-11-12,18,18746,1,19305,5533,178,534,636,0,0,338,32,,
2008-11-12,19,18813,52,19534,5530,191,678,668,0,0,364,34,,
2008-11-12,20,9406,37,9867,2762,88,334,333,0,0,350,32,,
2008-11-12,21,0,0,0,0,0,0,0,0,0,372,32,,
2008-11-12,22,11495,225,13032,3684,109,466,474,0,0,508,32,,
2008-11-12,23,16622,447,19463,5528,155,728,730,0,0,484,32,,
2008-11-12,24,15950,580,19360,5529,145,762,752,0,0,456,32,,
2008-11-12,25,18746,643,19284,5530,156,774,765,0,0,236,32,,
2008-11-12,26,18733,648,19106,5526,148,780,760,0,0,234,32,,
2008-11-12,27,18693,649,19227,5526,174,752,748,0,0,112,0,,
2008-11-12,28,18509,649,19300,5533,178,628,744,0,0,136,28,,
2008-11-12,29,18676,649,19381,5541,191,700,722,0,0,136,0,,
2008-11-12,30,18623,652,19597,5548,172,618,619,0,0,94,0,,
2008-11-12,31,18261,671,18950,5547,161,162,618,0,0,1408,30,,
2008-11-12,32,18541,799,19332,5547,156,188,622,0,0,1742,0,,
2008-11-12,33,18976,857,20426,5554,134,776,647,0,0,1838,0,,
2008-11-12,34,19404,869,22486,5552,127,1780,772,17,0,1838,74,,
2008-11-12,35,19543,853,23377,5556,142,1892,802,142,0,1990,82,,
2008-11-12,36,19518,853,23041,5551,144,1838,774,141,0,1990,72,,
2008-11-12,37,19413,859,22421,5547,135,1784,764,52,0,1990,80,,
2008-11-12,38,19358,454,22182,5552,157,1526,758,0,0,1992,76,,
2008-11-12,39,18953,152,22220,5562,169,1474,664,0,0,1590,0,,
2008-11-12,40,18586,0,21483,5585,193,1320,662,0,0,1588,0,,
2008-11-12,41,18426,0,20857,5588,199,978,664,0,0,1588,0,,
2008-11-12,42,18033,0,19941,5588,238,686,656,0,0,1588,0,,
2008-11-12,43,17745,0,19035,5590,243,504,549,0,0,1250,0,,
2008-11-12,44,17502,0,17297,5589,228,424,536,0,0,1136,0,,
2008-11-12,45,17301,0,15587,5592,262,254,517,0,0,1152,0,,
2008-11-12,46,16868,0,14137,5593,262,10,465,0,0,1108,24,,
2008-11-12,47,16345,0,13993,5592,323,0,460,0,0,368,16,,
2008-11-12,48,15819,0,13623,5598,360,0,460,0,0,324,0,,
2008-11-13,1,15920,0,13668,5599,404,0,459,0,0,326,0,,
2008-11-13,2,15940,0,13401,5599,448,0,455,0,0,302,0,,
2008-11-13,3,15777,0,13156,5609,493,0,419,0,0,324,0,,
2008-11-13,4,15690,0,12622,5600,453,0,421,0,0,326,0,,
2008-11-13,5,15730,0,12103,5602,504,0,419,0,0,326,0,,
2008-11-13,6,15748,0,12378,5604,521,0,417,0,0,322,0,,
2008-11-13,7,15471,0,12444,5597,514,0,413,0,0,24,0,,
2008-11-13,8,15324,0,11793,5598,585,0,416,0,0,24,0,,
2008-11-13,9,15160,0,11451,5604,591,0,417,0,0,22,0,,
2008-11-13,10,15050,0,11490,5610,546,0,402,0,0,0,0,,
2008-11-13,11,15485,0,12285,5606,522,0,420,0,0,0,46,,
2008-11-13,12,16113,0,12951,5608,481,0,421,0,0,0,52,,
2008-11-13,13,17264,0,14557,5609,465,0,426,0,0,0,52,,
2008-11-13,14,17823,171,16559,5610,451,0,502,0,0,0,52,,
2008-11-13,15,18233,301,17990,5616,406,512,619,0,0,0,80,,
2008-11-13,16,18262,457,19001,5614,345,942,615,0,0,0,82,,
2008-11-13,17,18303,751,19540,5619,297,728,613,0,0,0,82,,
2008-11-13,18,18389,938,19378,5616,311,580,613,0,0,0,82,,
2008-11-13,19,18385,1095,19603,5612,283,922,630,0,0,0,82,,
2008-11-13,20,18366,1264,20119,5613,297,1150,625,0,0,0,82,,
2008-11-13,21,18350,1245,20265,5605,367,1094,615,0,0,0,82,,
2008-11-13,22,18277,1157,20329,5607,398,1032,617,0,0,0,82,,
2008-11-13,23,18261,1117,20484,5602,415,1078,623,0,0,0,82,,
2008-11-13,24,18177,1128,20382,5593,436,1290,620,0,0,0,74,,
2008-11-13,25,18255,1084,20591,5571,474,1456,619,0,0,0,82,,
2008-11-13,26,18286,1061,20637,5572,493,1134,619,0,0,0,82,,
2008-11-13,27,18283,1071,20713,5573,539,958,595,0,0,0,82,,
2008-11-13,28,18230,1078,20607,5570,580,830,593,0,0,0,82,,
2008-11-13,29,18343,1035,20484,5570,557,892,571,0,0,0,82,,
2008-11-13,30,18359,954,20421,5568,548,696,571,0,0,0,82,,
2008-11-13,31,18342,1065,20158,5487,553,380,586,0,0,296,82,,
2008-11-13,32,18645,1304,20881,5454,584,428,595,0,0,314,58,,
