#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2015-01-01,46,3334,0,8707,8050,5248,220,693,0,776,0,52,1008,274
2015-01-01,47,3432,0,7428,8050,4978,0,697,0,720,0,122,920,274
2015-01-01,48,3393,0,7015,8051,4790,0,697,0,699,0,152,918,274
2015-01-02,1,3284,0,6878,8049,4675,0,697,0,687,156,152,888,274
2015-01-02,2,3307,0,6930,8047,4714,0,694,0,700,170,152,892,274
2015-01-02,3,3343,0,7351,8041,4677,0,693,0,719,0,152,894,274
2015-01-02,4,3306,0,7275,8055,4677,0,692,0,662,0,152,872,274
2015-01-02,5,3353,0,7193,8049,4674,0,692,0,681,0,152,816,274
2015-01-02,6,3353,0,7253,8048,4689,0,691,0,670,0,152,820,274
2015-01-02,7,3365,0,7306,8052,4830,0,685,0,654,0,152,430,274
2015-01-02,8,3287,0,6760,8054,5122,0,682,0,592,0,86,394,274
2015-01-02,9,3194,0,7040,8051,5177,0,678,0,583,0,52,332,274
2015-01-02,10,3148,0,7003,8055,5241,0,687,0,607,0,52,338,274
2015-01-02,11,3193,0,7201,8052,5167,0,687,0,679,0,52,306,274
2015-01-02,12,3208,0,7457,8048,5037,0,677,0,683,0,50,314,208
2015-01-02,13,3269,0,7396,8055,4693,0,676,0,595,112,0,318,62
2015-01-02,14,3766,0,8129,8054,4496,0,675,0,601,130,0,332,0
2015-01-02,15,4222,0,8524,8056,4152,126,675,0,568,878,0,882,0
2015-01-02,16,4551,0,9226,8051,4140,286,667,0,682,892,0,890,0
2015-01-02,17,4732,0,9876,8046,4479,348,679,0,788,1008,0,928,0
2015-01-02,18,5007,0,10538,8045,4943,460,674,0,790,1010,0,910,0
2015-01-02,19,5628,0,10905,8046,5018,578,683,0,789,1388,0,1028,0
2015-01-02,20,5804,0,11461,8048,4925,622,683,0,788,1396,0,994,0
2015-01-02,21,5791,0,11532,8056,5145,628,702,0,787,1396,0,986,0
2015-01-02,22,5751,0,11575,8052,5302,522,719,0,785,1396,0,992,0
2015-01-02,23,5811,0,11590,8057,5591,414,720,0,782,1494,0,992,0
2015-01-02,24,5681,0,11718,8053,5693,440,718,0,782,1498,0,1000,0
2015-01-02,25,5525,0,11983,8046,5838,316,715,0,782,1498,0,1008,0
2015-01-02,26,5552,0,11914,8045,5974,314,711,0,781,1498,0,1006,0
2015-01-02,27,5572,0,11813,8001,6132,356,706,0,783,1498,0,1016,0
2015-01-02,28,5823,0,11734,7946,6074,328,691,0,780,1496,0,1014,0
2015-01-02,29,6022,0,11715,7945,6047,566,689,0,781,1498,0,1020,0
2015-01-02,30,6354,0,12008,8033,6023,344,691,0,781,1498,0,1022,0
2015-01-02,31,6985,0,12086,8042,5926,342,687,0,780,1498,0,1014,0
2015-01-02,32,7845,0,12335,8045,5903,348,686,0,780,1498,0,1006,0
2015-01-02,33,10121,0,12838,8050,5572,418,683,0,782,1498,0,1026,0
2015-01-02,34,11872,0,13409,8044,5329,1724,857,0,782,1498,0,1034,0
2015-01-02,35,12692,0,13515,8047,5416,1830,932,0,783,1498,0,998,0
2015-01-02,36,12446,0,13743,8049,5770,1152,834,0,782,1498,0,976,0
2015-01-02,37,11751,0,13876,8047,5796,1292,810,0,782,1498,0,1022,0
2015-01-02,38,11352,0,13939,8057,5872,920,775,0,782,1498,0,986,0
2015-01-02,39,10579,0,13961,8056,5948,580,734,0,782,1180,0,1002,0
2015-01-02,40,9431,0,13907,8039,5934,412,722,0,782,1174,0,1002,0
2015-01-02,41,8136,0,13644,7973,6037,372,722,0,782,1296,0,1008,0
2015-01-02,42,6943,0,13451,7957,5771,584,722,0,781,1298,0,1000,0
2015-01-02,43,6743,0,13112,7957,5656,540,718,0,769,676,0,976,0
2015-01-02,44,6082,0,12589,7974,5481,274,724,0,745,666,0,964,0
2015-01-02,45,5426,0,11940,8006,5158,594,731,0,760,190,0,1002,0
2015-01-02,46,4835,0,11597,8002,5091,170,730,0,783,174,0,986,0
2015-01-02,47,4043,0,10133,8009,5103,54,682,0,726,878,0,964,0
2015-01-02,48,3748,0,9389,8003,4961,4,678,0,687,882,0,982,0
2015-01-03,1,3587,0,9458,8022,4825,0,635,0,768,1104,0,830,0
2015-01-03,2,3667,0,9404,8040,4692,0,621,0,781,1106,0,858,0
2015-01-03,3,3627,0,9489,8038,4838,0,616,0,780,1346,0,852,0
2015-01-03,4,3540,0,9508,8051,4515,0,615,0,779,1350,0,886,0
2015-01-03,5,3362,0,9325,8053,4314,0,593,0,780,1350,0,850,0
2015-01-03,6,3108,0,9110,8064,4341,0,592,0,779,1350,0,814,0
2015-01-03,7,2973,0,9009,8080,4474,0,593,0,761,1314,0,626,0
2015-01-03,8,2812,0,8309,8079,4825,0,594,0,733,1314,0,636,16
2015-01-03,9,2819,0,8184,8079,4441,0,596,0,691,1314,0,624,94
2015-01-03,10,2783,0,8101,8089,4389,0,637,0,767,1314,0,588,134
2015-01-03,11,2982,0,8033,8086,4332,0,640,0,631,1318,0,738,144
2015-01-03,12,3015,0,8838,8084,3631,0,617,0,680,1318,0,740,144
2015-01-03,13,3299,0,9809,8087,2853,0,622,0,751,1350,0,758,88
2015-01-03,14,3692,0,9990,8092,2277,0,760,0,750,1348,0,718,12
2015-01-03,15,4123,0,10222,8093,2117,0,791,0,742,1498,0,980,12
2015-01-03,16,4751,0,10721,8093,2026,90,791,0,742,1498,0,1000,12
2015-01-03,17,5963,0,11505,8088,1710,244,796,0,742,1498,0,1024,0
2015-01-03,18,6981,0,12385,8090,1565,424,806,0,741,1498,0,1006,0
2015-01-03,19,7874,0,13634,8087,1363,560,835,0,742,1498,0,1012,0
2015-01-03,20,8919,0,14402,8084,1191,542,834,0,742,1498,0,1026,0
2015-01-03,21,10077,0,14861,8084,1027,360,834,0,750,1498,0,1026,0
2015-01-03,22,10486,0,15013,8093,1095,296,834,0,752,1498,0,988,0
2015-01-03,23,10790,0,15144,8090,1035,330,997,0,752,1498,0,1016,0
2015-01-03,24,11006,0,15194,8089,1072,376,1023,0,752,1496,0,1008,0
2015-01-03,25,11317,0,15301,8098,1136,414,873,0,752,1498,0,978,0
2015-01-03,26,11142,0,15320,8097,1258,346,872,0,752,1496,0,960,0
2015-01-03,27,10936,0,15404,8091,1166,302,870,0,752,1496,0,998,0
2015-01-03,28,10644,0,15442,8090,1163,294,869,0,750,1496,0,978,0
2015-01-03,29,10260,0,15468,8094,1216,300,857,0,750,1498,0,988,0
2015-01-03,30,9952,0,15348,8091,1426,294,855,0,752,1498,0,956,0
2015-01-03,31,10289,0,14824,8089,1740,296,855,0,751,1498,0,978,0
2015-01-03,32,10979,0,14554,8090,2018,290,854,0,751,1498,0,964,0
2015-01-03,33,11755,0,15181,8101,2303,288,856,0,752,1498,0,968,0
2015-01-03,34,13167,0,15639,8103,2547,588,878,0,744,1496,0,980,0
2015-01-03,35,13957,0,15616,8102,2374,1286,1015,0,742,1498,0,1026,0
2015-01-03,36,14370,0,15551,8105,2163,1372,1016,0,742,1498,0,1022,0
2015-01-03,37,14368,0,15615,8108,2041,962,1018,0,743,1498,0,992,0
2015-01-03,38,13857,0,15635,8109,1922,582,889,0,743,1498,0,1008,0
2015-01-03,39,12691,0,15519,8108,1811,978,866,0,742,1498,0,1036,0
2015-01-03,40,11678,0,15503,8116,1698,672,864,0,742,1498,0,986,0
2015-01-03,41,10840,0,15307,8116,1704,404,852,0,742,1496,0,1020,0
2015-01-03,42,10083,0,14959,8114,1553,372,852,0,740,1498,0,1028,0
2015-01-03,43,9304,0,14630,8119,1414,346,801,0,742,1498,0,1012,0
2015-01-03,44,8138,0,14234,8114,1378,556,800,0,742,1496,0,1014,0
2015-01-03,45,7425,0,13763,8117,1355,404,799,0,742,1498,0,1000,0
2015-01-03,46,6988,0,13319,8108,1246,218,798,0,742,1498,0,1006,0
2015-01-03,47,6262,0,12848,8112,1175,0,775,0,743,1400,0,904,0
2015-01-03,48,5456,0,12483,8106,1176,112,775,0,742,1400,0,914,0
2015-01-04,1,5197,0,12300,8111,1210,356,773,0,742,1400,0,888,0
2015-01-04,2,5239,0,12401,8112,1213,106,772,0,743,1400,0,904,0
2015-01-04,3,5303,0,12704,8110,1121,0,767,0,742,1400,0,920,0
2015-01-04,4,4965,0,12429,8105,1035,0,767,0,742,1400,0,924,0
2015-01-04,5,4466,0,12219,8114,1096,0,767,0,742,1400,0,934,0
2015-01-04,6,4161,0,12329,8110,1149,0,766,0,742,1400,0,914,0
2015-01-04,7,4016,0,12249,8114,1108,0,687,0,743,1400,0,926,0
2015-01-04,8,3630,0,12060,8116,1166,0,684,0,743,1400,0,922,0
2015-01-04,9,3341,0,11880,8122,1267,0,676,0,743,1400,0,886,0
2015-01-04,10,3331,0,11649,8121,1298,0,674,0,742,1400,0,886,0
2015-01-04,11,3397,0,11502,8117,1347,0,678,0,743,1400,0,912,0
2015-01-04,12,3351,0,11664,8118,1333,0,679,0,742,1400,0,892,0
2015-01-04,13,3508,0,11929,8115,1325,0,680,0,741,1400,0,906,0
2015-01-04,14,3928,0,11901,8113,1325,0,683,0,734,1400,0,918,0
2015-01-04,15,4319,0,11995,8111,1411,0,732,0,747,1400,0,904,0
2015-01-04,16,4185,0,12152,8116,1481,0,734,0,747,1398,0,888,0
2015-01-04,17,4522,0,12108,8110,1488,0,752,0,746,1498,0,1014,0
2015-01-04,18,5251,0,12866,8110,1550,60,823,0,747,1498,0,1008,0
2015-01-04,19,6359,0,13472,8110,1557,318,812,0,746,1498,0,1010,0
2015-01-04,20,7428,0,13877,8113,1555,458,799,0,747,1498,0,994,0
2015-01-04,21,8628,0,14139,8116,1717,456,817,0,747,1498,0,988,0
2015-01-04,22,9318,0,14373,8114,1840,532,820,0,748,1498,0,978,0
2015-01-04,23,10074,0,14488,8118,1938,466,825,0,748,1498,0,982,0
2015-01-04,24,10385,0,14531,8118,2033,574,819,0,747,1498,0,990,0
2015-01-04,25,10710,0,14712,8123,2301,400,816,0,747,1498,0,982,0
2015-01-04,26,10627,0,14980,8121,2361,298,808,0,747,1498,0,988,0
2015-01-04,27,10549,0,15092,8123,2276,296,785,0,745,1498,0,992,0
2015-01-04,28,10192,0,15161,8122,2399,300,797,0,747,1498,0,982,0
2015-01-04,29,10255,0,15129,8115,2362,452,823,0,743,1498,0,1024,0
2015-01-04,30,10548,0,15127,8111,2156,460,823,0,742,1498,0,1024,0
2015-01-04,31,11147,0,15186,8107,2118,392,827,0,746,1498,0,1016,0
2015-01-04,32,11962,0,15253,8108,2156,308,821,0,761,1498,0,996,0
2015-01-04,33,14249,0,15154,8113,2191,320,828,0,763,1498,0,1006,0
2015-01-04,34,15835,0,15182,8106,2266,766,840,0,760,1498,0,1004,0
2015-01-04,35,16070,0,15337,8109,2333,890,981,0,763,1498,0,996,0
2015-01-04,36,16036,0,15378,8111,2336,860,980,0,766,1498,0,994,0
2015-01-04,37,15735,0,15380,8108,2243,596,972,0,774,1498,0,1016,0
2015-01-04,38,14997,0,15335,8111,2185,476,978,0,777,1498,0,1014,0
2015-01-04,39,13551,0,15371,8111,2286,784,943,0,781,1498,0,1026,0
2015-01-04,40,12644,0,15152,8115,2418,738,810,0,784,1498,0,992,0
2015-01-04,41,12319,0,14571,8119,2439,344,809,0,787,1498,0,1004,0
2015-01-04,42,11310,0,14152,8115,2310,408,795,0,791,1498,0,1032,0
2015-01-04,43,10043,0,13819,8125,2298,506,724,0,790,1498,0,1014,0
2015-01-04,44,8396,0,13358,8128,2289,628,723,0,790,1498,0,1004,0
2015-01-04,45,7077,0,13053,8134,2194,640,723,0,790,1498,0,976,0
2015-01-04,46,5963,0,12499,8127,2157,476,723,0,792,1498,0,1008,0
2015-01-04,47,5465,0,11712,8124,2156,0,705,0,791,1424,0,940,0
2015-01-04,48,4865,0,11453,8125,2075,0,733,0,788,1424,0,938,0
2015-01-05,1,4546,0,11629,8123,2105,0,726,0,777,1424,0,932,0
2015-01-05,2,4555,0,11675,8121,2008,0,722,0,776,1424,0,944,16
2015-01-05,3,4480,0,11696,8125,2215,0,627,0,777,1424,0,932,18
2015-01-05,4,4152,0,11753,8120,2279,0,626,0,777,1424,0,940,24
2015-01-05,5,3820,0,11555,8130,2403,0,610,0,772,1424,0,922,24
2015-01-05,6,3885,0,11432,8122,2292,0,616,0,769,1424,82,958,24
2015-01-05,7,3779,0,11203,8125,2274,0,625,0,769,1424,152,942,34
2015-01-05,8,3507,0,10968,8126,2296,0,627,0,759,1424,178,922,34
2015-01-05,9,3520,0,10760,8128,2310,0,627,0,758,1424,178,918,34
2015-01-05,10,3614,0,10599,8133,2351,0,619,0,758,1422,178,914,34
2015-01-05,11,4113,0,10386,8130,2238,0,630,0,758,1498,160,1014,34
2015-01-05,12,4987,0,10386,8137,2232,0,628,0,759,1498,96,978,20
2015-01-05,13,6338,0,11787,8128,2202,0,641,0,881,1392,20,812,0
2015-01-05,14,8041,0,12908,8133,2214,0,649,0,964,1388,0,782,0
2015-01-05,15,10329,0,13789,8128,2254,262,747,0,1083,1418,0,918,0
2015-01-05,16,11640,0,14602,8123,2427,312,758,0,1124,1416,28,926,0
2015-01-05,17,12474,0,14729,8117,2659,356,764,0,1110,1496,0,1004,0
2015-01-05,18,13098,0,14796,8118,2697,426,766,0,1097,1498,0,1002,0
2015-01-05,19,13599,0,14973,8117,2765,568,870,0,1113,1498,0,996,0
2015-01-05,20,13761,0,14968,8116,2871,604,855,0,1133,1498,0,994,0
2015-01-05,21,13975,0,14890,8117,2888,698,882,0,1121,1498,0,1008,0
2015-01-05,22,13962,0,15033,8119,3167,660,918,0,1122,1498,0,966,0
2015-01-05,23,13810,0,15163,8115,3351,528,969,0,1142,1498,0,980,0
2015-01-05,24,13920,0,15196,8118,3422,452,960,0,1145,1498,0,990,0
2015-01-05,25,14094,0,15209,8113,3280,576,988,0,1143,1498,0,1026,0
2015-01-05,26,14313,0,15231,8125,3200,342,982,0,1142,1498,0,974,0
2015-01-05,27,14320,0,15237,8125,3247,316,824,0,1143,1498,0,992,0
2015-01-05,28,14299,0,15199,8124,3286,292,823,0,1136,1498,0,996,0
2015-01-05,29,14669,0,15059,8119,3232,370,822,0,1135,1498,0,1026,0
2015-01-05,30,14831,0,14987,8122,3230,308,827,0,1142,1498,0,996,0
2015-01-05,31,14984,0,15005,8127,3320,308,861,0,1146,1498,0,804,0
2015-01-05,32,15708,0,15110,8124,3416,346,889,0,1145,1498,0,812,0
2015-01-05,33,17007,0,15356,8123,3399,284,931,0,1140,1498,0,970,0
2015-01-05,34,17847,0,15399,8121,3491,408,1086,0,1145,1498,0,972,0
2015-01-05,35,17694,0,15496,8120,3565,680,1084,0,1139,1498,0,978,0
2015-01-05,36,17332,0,15632,8119,3631,612,1080,0,1146,1498,0,982,0
2015-01-05,37,16997,0,15627,8119,3653,718,1032,0,1148,1498,0,1028,0
2015-01-05,38,17077,0,15586,8119,3459,572,1018,0,1147,1498,0,1022,0
2015-01-05,39,16431,0,15578,8120,3356,378,1008,0,1143,1498,0,1016,0
2015-01-05,40,14874,0,15496,8126,3586,306,835,0,1133,1496,0,994,0
2015-01-05,41,13500,0,15203,8119,3523,548,812,0,1130,1498,0,1032,0
2015-01-05,42,12115,0,14988,8130,3474,322,821,0,1127,1498,0,988,0
2015-01-05,43,10209,0,14770,8133,3521,298,812,0,1128,1498,0,994,0
2015-01-05,44,8369,0,14071,8133,3455,484,773,0,1133,1496,0,996,0
2015-01-05,45,7328,0,13179,8134,3444,438,781,0,1140,1496,0,988,0
2015-01-05,46,6386,0,12014,8132,3276,140,810,0,1145,1498,0,994,0
2015-01-05,47,5128,0,11142,8131,3339,0,683,0,1145,1498,0,992,0
2015-01-05,48,4757,0,10648,8128,3272,0,693,0,1142,1498,0,994,0
2015-01-06,1,4760,0,10581,8127,3383,0,712,0,1135,1498,0,964,0
2015-01-06,2,4623,0,10596,8125,3599,0,713,0,1134,1498,0,982,0
2015-01-06,3,4469,0,10643,8114,3708,0,695,0,1111,1498,0,990,0
2015-01-06,4,4232,0,10504,8123,3935,0,686,0,1099,1498,0,972,0
2015-01-06,5,4362,0,9855,8119,4101,0,685,0,1099,1498,0,968,0
2015-01-06,6,4383,0,9412,8126,4261,0,684,0,1117,1498,0,974,0
2015-01-06,7,4457,0,8888,8126,4280,0,669,0,1119,1498,0,998,0
2015-01-06,8,4413,0,8483,8126,4281,0,670,0,1119,1498,0,978,0
2015-01-06,9,4466,0,8106,8124,4287,0,670,0,1118,1498,0,1002,0
2015-01-06,10,4450,0,8008,8123,4383,0,655,0,1116,1498,0,986,0
2015-01-06,11,4457,0,8254,8132,4479,0,654,0,1114,1428,0,968,0
2015-01-06,12,4890,0,8709,8130,4470,0,635,0,1110,1426,0,1006,0
2015-01-06,13,5338,0,10151,8131,4307,0,649,0,1117,1498,64,1012,50
2015-01-06,14,6696,0,12304,8131,4324,0,666,0,1119,1498,22,984,20
2015-01-06,15,9241,0,13874,8133,4082,306,822,0,1116,854,0,994,0
2015-01-06,16,10737,0,14892,8132,3782,528,829,0,1112,832,0,998,0
2015-01-06,17,10721,0,15512,8132,4018,288,859,0,1100,1496,0,924,0
2015-01-06,18,10595,0,15674,8128,4138,306,874,0,1074,1496,0,950,0
2015-01-06,19,10461,0,16144,8119,4247,554,902,0,1081,1498,0,1002,0
2015-01-06,20,10530,0,15914,8127,4367,758,903,0,1101,1498,0,994,0
2015-01-06,21,10673,0,16003,8125,4387,594,910,0,1102,1498,0,974,0
2015-01-06,22,10743,0,15879,8126,4464,472,916,0,1077,1498,0,978,0
2015-01-06,23,10289,0,15892,8123,4504,550,1041,0,1122,1496,0,978,0
2015-01-06,24,10149,0,15631,8123,4477,838,1060,0,1126,1496,0,990,0
2015-01-06,25,10120,0,15839,8078,4369,776,1062,0,1098,1498,0,992,0
2015-01-06,26,10153,0,15723,8012,4369,712,1032,0,1118,1498,0,970,0
2015-01-06,27,10323,0,15868,8005,4189,634,854,0,1120,1498,0,1006,0
2015-01-06,28,10362,0,15853,8018,4206,516,811,0,1143,1498,0,970,0
2015-01-06,29,10675,0,15454,8008,4292,518,811,0,1143,1498,0,980,0
2015-01-06,30,10878,0,15504,8005,4085,484,812,0,1119,1498,0,1022,0
2015-01-06,31,10912,0,15848,8012,3958,420,811,0,1138,1498,0,978,0
2015-01-06,32,11762,0,15968,8009,4003,546,830,0,1142,1496,0,984,0
2015-01-06,33,14014,0,15676,8008,3887,610,1013,0,1144,1496,0,1020,0
2015-01-06,34,15917,0,16209,8006,3710,1014,1093,0,1146,1498,0,992,0
2015-01-06,35,16084,0,16331,8003,3500,1440,1094,0,1144,1498,0,1018,0
2015-01-06,36,16232,0,16321,8004,3548,1186,1093,0,1113,1498,0,978,0
2015-01-06,37,16105,0,16410,8003,3497,1172,1084,0,1133,1496,0,1024,0
2015-01-06,38,16044,0,16492,8009,3536,1144,1079,0,1137,1498,0,1002,0
2015-01-06,39,15278,0,16441,8006,3351,1166,1077,0,1139,1496,0,1028,0
2015-01-06,40,14413,0,16389,8008,2988,1080,1076,0,1138,1498,0,1030,0
2015-01-06,41,13892,0,16478,8013,2737,644,1066,0,1108,1498,0,972,0
2015-01-06,42,11802,0,16385,8011,2974,314,1067,0,1101,1496,0,996,0
2015-01-06,43,9953,0,15871,8015,3351,314,1061,0,1108,1498,0,992,0
2015-01-06,44,8455,0,14872,8013,3442,516,920,0,1097,1498,0,1008,0
2015-01-06,45,7144,0,14333,8020,3101,362,868,0,1102,1498,0,994,0
2015-01-06,46,5710,0,13868,7997,3194,252,852,0,1074,1498,0,998,0
2015-01-06,47,4407,0,12469,7971,3271,0,841,0,1101,1498,0,984,0
2015-01-06,48,3939,0,11779,7971,3262,0,843,0,1103,1498,0,1008,38
2015-01-07,1,3779,0,11768,7968,3443,0,814,0,1107,1498,124,998,94
2015-01-07,2,4071,0,11944,7960,3367,0,766,0,1112,1498,202,1018,148
2015-01-07,3,3841,0,11989,7962,3386,0,754,0,1114,1498,202,1002,194
2015-01-07,4,3582,0,11905,7958,3379,0,753,0,1119,1498,202,1002,258
2015-01-07,5,3634,0,11422,7959,3264,0,752,0,1121,1498,202,1002,284
2015-01-07,6,3763,0,10967,7958,3351,0,748,0,1127,1486,202,1008,286
2015-01-07,7,4053,0,10798,7959,3366,0,731,0,1127,1192,202,800,284
2015-01-07,8,3572,0,10455,7964,3469,0,731,0,1128,1206,202,790,284
2015-01-07,9,4245,0,10409,7956,3473,0,732,0,1131,96,202,818,286
2015-01-07,10,3962,0,10419,7960,3407,0,731,0,1135,88,202,822,284
2015-01-07,11,3853,0,10743,7956,3550,0,731,0,1135,84,202,1002,284
2015-01-07,12,4480,0,10824,7954,3643,0,731,0,1113,84,202,984,214
2015-01-07,13,5734,0,11841,7956,3751,0,733,0,1106,44,202,1004,168
2015-01-07,14,7552,0,13204,7957,3866,0,737,0,1104,30,202,1004,160
2015-01-07,15,8978,0,14239,7957,4170,244,731,0,1085,1264,172,1000,68
2015-01-07,16,9998,0,14956,7961,4575,426,719,0,1093,1274,42,1012,0
2015-01-07,17,10309,0,15031,7963,4792,258,719,0,1106,1486,0,974,0
2015-01-07,18,10002,0,14839,7945,5042,290,719,0,1117,1498,0,974,0
2015-01-07,19,10268,0,15238,7837,5256,418,721,0,1139,1500,0,1018,0
2015-01-07,20,10423,0,15178,7746,5328,574,748,0,1089,1498,0,1022,0
2015-01-07,21,10975,0,15011,7736,5353,446,761,0,1134,1498,0,872,0
2015-01-07,22,10888,0,15152,7734,5486,368,766,0,1141,1498,0,882,0
2015-01-07,23,10816,0,15158,7735,5474,604,756,0,1113,1248,0,736,0
2015-01-07,24,10830,0,15296,7732,5706,336,754,0,1114,1498,0,860,0
2015-01-07,25,10996,0,15200,7735,5789,426,755,0,1116,1498,0,826,0
2015-01-07,26,10867,0,15160,7731,5994,302,755,0,1115,1498,0,810,0
2015-01-07,27,10866,0,15063,7730,5997,310,756,0,1113,1480,0,804,0
2015-01-07,28,10707,0,15096,7724,6125,416,755,0,1113,1476,0,824,0
2015-01-07,29,10713,0,15121,7729,6152,316,750,0,1124,1488,0,820,0
2015-01-07,30,10500,0,15051,7737,6129,294,751,13,1142,1478,0,786,0
2015-01-07,31,10971,0,14913,7733,6185,386,763,52,1140,1108,0,832,0
2015-01-07,32,12216,0,14969,7735,6233,378,777,0,1140,1110,0,830,0
2015-01-07,33,13585,0,15216,7730,6441,570,791,0,1141,1396,0,1010,0
2015-01-07,34,14579,0,15377,7728,6627,672,860,0,1142,1396,0,1008,0
2015-01-07,35,14747,0,15411,7726,6587,784,933,0,1141,1396,0,1012,0
2015-01-07,36,14629,0,15402,7730,6455,686,871,0,1141,1396,0,994,0
2015-01-07,37,14640,0,15364,7734,6390,330,804,0,1144,1396,0,942,0
2015-01-07,38,13957,0,15219,7735,6301,294,780,0,1145,1394,0,976,0
2015-01-07,39,12727,0,15187,7734,6305,264,781,0,1142,1496,0,954,0
2015-01-07,40,10999,0,15229,7725,6224,536,783,0,1141,1496,0,1020,0
2015-01-07,41,9687,0,15326,7729,6113,428,773,0,1140,1496,0,1016,0
2015-01-07,42,7921,0,15294,7746,6045,296,747,0,1141,1496,0,994,0
2015-01-07,43,6856,0,14514,7745,5755,408,734,0,1141,1496,0,1004,0
2015-01-07,44,6103,0,13191,7756,5615,288,731,0,1140,1496,0,966,0
2015-01-07,45,5395,0,11846,7750,5652,344,731,0,1135,1496,0,970,0
2015-01-07,46,4972,0,10492,7750,5609,140,739,0,1138,1496,0,992,0
2015-01-07,47,4228,0,9149,7752,5425,0,752,0,1142,1498,0,1010,0
2015-01-07,48,3178,0,9002,7778,5235,0,774,0,1137,1498,0,982,0
2015-01-08,1,2861,0,9587,7834,5141,0,773,0,1139,1424,0,914,0
2015-01-08,2,2692,0,10152,7924,5006,0,774,0,1141,1424,26,914,0
