#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2009-01-02,7,9633,0,16913,6905,114,0,229,0,0,920,0,,
2009-01-02,8,9478,0,16531,6906,120,0,229,0,0,920,0,,
2009-01-02,9,9412,0,15997,6906,124,0,229,0,0,920,0,,
2009-01-02,10,9393,0,15634,6903,104,0,230,0,0,920,0,,
2009-01-02,11,9393,0,15391,6903,109,0,229,0,0,944,0,,
2009-01-02,12,9427,0,15558,6902,115,0,230,0,0,946,0,,
2009-01-02,13,9731,0,16257,6901,126,0,230,0,0,906,0,,
2009-01-02,14,10416,0,16526,6899,149,0,235,0,0,530,0,,
2009-01-02,15,11387,0,16376,6906,163,0,262,0,0,0,0,,
2009-01-02,16,11931,0,16407,6896,135,0,264,0,0,0,0,,
2009-01-02,17,12519,0,17512,6414,117,176,267,0,0,0,0,,
2009-01-02,18,13428,0,18285,6376,127,366,270,0,0,0,0,,
2009-01-02,19,14684,0,19113,6376,100,330,286,0,0,0,0,,
2009-01-02,20,15298,0,19824,6373,85,384,287,0,0,0,0,,
2009-01-02,21,15697,0,20441,6374,56,438,299,0,0,0,0,,
2009-01-02,22,16027,0,20583,6373,44,578,313,0,0,0,0,,
2009-01-02,23,16043,0,20645,6378,43,518,372,0,0,0,0,,
2009-01-02,24,16074,0,20623,6376,42,620,372,0,0,202,0,,
2009-01-02,25,16319,0,20624,6374,40,712,370,0,0,202,0,,
2009-01-02,26,16438,0,20649,6377,35,520,379,0,0,202,0,,
2009-01-02,27,16680,0,20601,6375,38,438,382,0,0,202,0,,
2009-01-02,28,16457,0,20561,6376,30,406,376,0,0,202,0,,
2009-01-02,29,16572,0,20585,6375,26,358,376,0,0,202,0,,
2009-01-02,30,16424,0,20575,6360,33,332,380,0,0,202,0,,
2009-01-02,31,16428,0,20599,5957,31,438,409,0,0,720,0,,
2009-01-02,32,17041,0,20936,5955,37,304,397,0,0,726,0,,
2009-01-02,33,18073,0,21753,5956,37,500,394,0,0,852,0,,
2009-01-02,34,18897,0,22622,5956,33,1200,415,0,0,1210,0,,
2009-01-02,35,18954,0,22896,5954,30,2134,613,0,0,1210,0,,
2009-01-02,36,19015,0,22902,5954,35,2174,616,0,0,1196,0,,
2009-01-02,37,18825,0,22839,5956,36,1840,556,0,0,1016,0,,
2009-01-02,38,18585,0,22772,5976,27,1268,420,0,0,1016,0,,
2009-01-02,39,18596,0,22513,5984,29,1068,420,0,0,534,0,,
2009-01-02,40,18177,0,21770,5983,32,790,409,0,0,542,0,,
2009-01-02,41,17962,0,20825,5980,36,700,409,0,0,542,0,,
2009-01-02,42,17445,0,20229,5984,33,550,394,0,0,544,0,,
2009-01-02,43,17077,0,19925,5978,29,500,266,0,0,64,0,,
2009-01-02,44,16005,0,19436,5980,26,306,265,0,0,66,0,,
2009-01-02,45,15713,0,18589,5972,28,212,262,0,0,72,0,,
2009-01-02,46,15479,0,17823,5975,29,32,261,0,0,58,0,,
2009-01-02,47,14475,0,17619,5978,34,0,229,0,0,354,0,,
2009-01-02,48,14002,0,17549,5994,38,0,229,0,0,352,0,,
2009-01-03,1,14214,0,17348,5995,40,0,229,0,0,362,0,,
2009-01-03,2,13803,0,17290,5997,43,0,229,0,0,364,0,,
2009-01-03,3,13441,0,17297,5966,46,0,228,0,0,366,0,,
2009-01-03,4,12808,0,16969,5950,50,0,228,0,0,366,0,,
2009-01-03,5,12527,0,17000,5954,63,0,228,0,0,356,0,,
2009-01-03,6,12737,0,16926,5952,60,0,228,0,0,356,0,,
2009-01-03,7,12385,0,16563,5986,60,0,229,0,0,584,0,,
2009-01-03,8,12329,0,16203,5996,67,0,229,0,0,584,0,,
2009-01-03,9,12264,0,15836,5999,65,0,228,0,0,582,0,,
2009-01-03,10,12281,0,15520,5992,77,0,231,0,0,582,0,,
2009-01-03,11,11949,0,15584,5992,81,0,244,0,0,582,0,,
2009-01-03,12,11923,0,15619,5996,81,0,244,0,0,584,0,,
2009-01-03,13,11949,0,15743,5993,88,0,245,0,0,582,38,,
2009-01-03,14,11919,0,15538,5987,95,0,246,0,0,608,40,,
2009-01-03,15,12295,0,15174,5994,97,0,264,0,0,298,40,,
2009-01-03,16,12336,0,15464,5986,100,0,265,0,0,276,0,,
2009-01-03,17,12742,0,16038,5988,117,0,269,0,0,276,0,,
2009-01-03,18,13477,0,16818,5990,118,174,369,0,0,276,0,,
2009-01-03,19,14532,0,17601,5989,126,422,452,0,0,312,0,,
2009-01-03,20,15319,0,18080,5990,135,610,456,0,0,312,0,,
2009-01-03,21,15964,0,18354,5997,134,768,556,0,0,318,0,,
2009-01-03,22,15866,0,18640,6005,147,698,671,0,0,730,0,,
2009-01-03,23,15777,0,19022,6005,129,694,587,0,0,860,0,,
2009-01-03,24,15670,0,19576,6003,124,568,418,0,0,860,0,,
2009-01-03,25,15651,0,19985,6009,151,362,403,0,0,860,0,,
2009-01-03,26,15719,0,19758,6005,170,352,375,0,0,860,0,,
2009-01-03,27,15608,0,19780,6007,174,316,348,0,0,860,0,,
2009-01-03,28,15438,0,19743,6015,196,182,345,0,0,732,0,,
2009-01-03,29,15781,0,19660,6007,211,162,346,0,0,302,0,,
2009-01-03,30,15672,0,19432,6003,220,252,347,0,0,284,0,,
2009-01-03,31,15305,0,19274,5998,217,176,345,0,0,1086,40,,
2009-01-03,32,15979,0,19100,5998,216,278,347,0,0,1270,40,,
2009-01-03,33,17386,0,19816,5998,223,522,350,0,0,1272,40,,
2009-01-03,34,18721,0,20503,5392,237,1658,564,60,0,1460,42,,
2009-01-03,35,19096,0,20780,5372,231,2118,807,133,0,1814,42,,
2009-01-03,36,19278,0,20856,5369,229,1894,808,130,0,1814,0,,
2009-01-03,37,19084,0,20879,5365,245,1830,779,17,0,1814,0,,
2009-01-03,38,18928,0,20726,5367,244,1312,716,0,0,1704,0,,
2009-01-03,39,18832,0,20787,5365,254,1484,316,0,0,882,38,,
2009-01-03,40,18598,0,20674,5371,248,956,311,0,0,622,42,,
2009-01-03,41,18265,0,20480,5372,244,818,300,0,0,150,40,,
2009-01-03,42,17931,0,19759,5377,234,482,295,0,0,146,0,,
2009-01-03,43,17583,0,19206,5373,228,410,251,0,0,52,0,,
2009-01-03,44,16481,0,18889,5375,229,348,250,0,0,48,0,,
2009-01-03,45,15763,0,18434,5371,226,316,232,0,0,50,0,,
2009-01-03,46,15549,0,17663,5373,217,142,229,0,0,50,0,,
2009-01-03,47,15398,0,17543,5368,218,0,229,0,0,0,0,,
2009-01-03,48,15260,0,17261,5367,201,0,229,0,0,0,0,,
2009-01-04,1,15864,0,17274,5358,191,0,230,0,0,0,0,,
2009-01-04,2,15424,0,17338,5364,197,0,230,0,0,0,0,,
2009-01-04,3,15156,0,17033,5360,202,0,230,0,0,0,0,,
2009-01-04,4,14792,0,16565,5361,214,0,231,0,0,0,0,,
2009-01-04,5,14514,0,16323,5363,197,0,232,0,0,0,0,,
2009-01-04,6,14619,0,16082,5366,202,0,233,0,0,0,0,,
2009-01-04,7,14509,0,15884,5363,184,0,232,0,0,48,0,,
2009-01-04,8,14006,0,15768,5370,190,0,234,0,0,48,0,,
2009-01-04,9,13325,0,15711,5371,168,0,250,0,0,50,0,,
2009-01-04,10,12919,0,15598,5376,163,0,250,0,0,48,0,,
2009-01-04,11,12802,0,15409,5374,151,0,250,0,0,50,0,,
2009-01-04,12,12751,0,15226,5377,136,0,254,0,0,48,0,,
2009-01-04,13,12830,0,15203,5374,135,0,268,0,0,50,0,,
2009-01-04,14,12841,0,15118,5374,134,0,269,0,0,48,0,,
2009-01-04,15,12939,0,14047,5375,128,0,270,0,0,50,0,,
2009-01-04,16,12865,0,13462,5367,125,0,270,0,0,48,0,,
2009-01-04,17,13153,0,14039,5365,131,0,269,0,0,30,0,,
2009-01-04,18,13546,0,15245,5361,139,0,274,0,0,48,0,,
2009-01-04,19,14576,0,16244,5361,129,0,318,0,0,48,0,,
2009-01-04,20,15205,0,17261,5361,112,152,303,0,0,44,0,,
2009-01-04,21,16272,0,18111,5362,102,412,313,0,0,50,0,,
2009-01-04,22,16874,0,18535,5388,91,408,317,0,0,634,0,,
2009-01-04,23,17311,0,18886,5406,97,776,415,0,0,758,0,,
2009-01-04,24,17636,0,19087,5416,97,1006,503,2,0,758,0,,
2009-01-04,25,17735,0,19149,5457,101,1514,594,196,0,758,0,,
2009-01-04,26,17878,0,19157,5516,100,1622,400,229,0,758,0,,
2009-01-04,27,17808,0,19174,5571,101,1838,348,197,0,758,0,,
2009-01-04,28,17848,0,19120,5567,96,1702,348,133,0,758,0,,
2009-01-04,29,18187,0,19260,5576,90,1426,348,54,0,758,0,,
2009-01-04,30,18537,30,19550,5573,95,818,361,0,0,758,0,,
2009-01-04,31,18446,74,19924,5574,104,326,411,0,0,980,0,,
2009-01-04,32,18877,146,20274,5573,92,374,410,0,0,960,0,,
2009-01-04,33,19323,343,20947,5574,89,646,411,0,0,1114,0,,
2009-01-04,34,19594,548,21567,5570,93,1448,483,0,0,1502,0,,
2009-01-04,35,19402,604,21780,5571,84,1662,713,0,0,1512,0,,
2009-01-04,36,19222,500,21497,5565,83,1896,699,0,0,1512,0,,
2009-01-04,37,19233,337,21386,5565,77,1654,687,0,0,1512,0,,
2009-01-04,38,19113,299,21385,5571,70,1230,536,0,0,1142,0,,
2009-01-04,39,19096,299,21449,5570,76,782,341,0,0,708,0,,
2009-01-04,40,18795,300,21089,5568,83,448,341,0,0,708,0,,
2009-01-04,41,18782,299,20418,5567,75,566,330,0,0,708,0,,
2009-01-04,42,18506,263,19604,5574,91,354,324,0,0,446,0,,
2009-01-04,43,18806,3,18983,5569,122,460,290,0,0,0,0,,
2009-01-04,44,17901,0,18072,5575,140,292,269,0,0,0,0,,
2009-01-04,45,16806,0,17574,5577,160,146,267,0,0,0,0,,
2009-01-04,46,15665,0,17041,5579,151,18,265,0,0,0,0,,
2009-01-04,47,15343,0,16978,5581,173,0,232,0,0,0,0,,
2009-01-04,48,15110,0,17068,5579,181,0,232,0,0,0,0,,
2009-01-05,1,15691,0,17408,5282,173,0,233,0,0,0,0,,
2009-01-05,2,15873,0,17630,5121,214,0,232,0,0,0,0,,
2009-01-05,3,15700,0,17596,5130,230,0,231,0,0,0,0,,
2009-01-05,4,15224,0,17587,5128,219,0,232,0,0,0,0,,
2009-01-05,5,15271,0,17488,5125,235,0,232,0,0,0,0,,
2009-01-05,6,15536,0,17493,5124,231,0,232,0,0,0,0,,
2009-01-05,7,15463,0,17082,5122,184,0,231,0,0,0,0,,
2009-01-05,8,15120,0,16810,5121,197,0,231,0,0,0,0,,
2009-01-05,9,14691,0,16676,5126,180,0,231,0,0,0,0,,
2009-01-05,10,14611,0,16681,5123,168,0,231,0,0,0,0,,
2009-01-05,11,14546,0,16925,5129,172,0,231,0,0,0,0,,
2009-01-05,12,14957,2,17373,5134,164,0,232,0,0,0,0,,
2009-01-05,13,15912,41,18338,5126,162,0,247,0,0,0,0,,
2009-01-05,14,17126,110,19155,5126,153,0,251,0,0,0,0,,
2009-01-05,15,18823,161,20005,5130,141,434,272,0,0,0,0,,
2009-01-05,16,19506,229,20944,5126,158,758,498,0,0,0,0,,
2009-01-05,17,20092,304,21670,5122,158,938,435,0,0,0,0,,
2009-01-05,18,20447,362,21981,5121,144,1190,403,0,0,0,0,,
2009-01-05,19,20902,429,22239,5122,161,1638,598,0,0,0,0,,
2009-01-05,20,21259,534,22420,5128,151,1302,630,6,0,0,0,,
2009-01-05,21,21514,609,22543,5122,159,1140,645,25,0,0,0,,
2009-01-05,22,21491,715,22584,5126,137,1296,644,25,0,0,0,,
2009-01-05,23,21484,724,22770,5132,114,1350,634,25,0,0,0,,
2009-01-05,24,21491,718,22884,5132,110,1288,655,25,0,0,0,,
2009-01-05,25,21559,713,23132,5135,93,1202,671,25,0,0,0,,
2009-01-05,26,21536,608,23320,5132,97,1038,672,25,0,0,0,,
2009-01-05,27,21606,513,23474,5135,101,1104,639,25,0,0,0,,
2009-01-05,28,21318,463,23627,5133,94,1110,547,25,0,0,0,,
2009-01-05,29,21287,495,23740,5133,92,1264,524,25,0,0,0,,
2009-01-05,30,21098,605,23972,5134,95,860,519,25,0,0,0,,
2009-01-05,31,19835,815,24177,5135,90,406,368,25,0,606,0,,
2009-01-05,32,19604,1333,24362,5133,93,698,366,25,0,638,0,,
2009-01-05,33,20226,1834,24702,5138,78,1036,393,25,0,674,0,,
2009-01-05,34,21122,2410,24786,5130,71,1794,810,126,0,676,0,,
2009-01-05,35,21463,2646,24924,5128,62,2108,875,274,0,710,0,,
2009-01-05,36,21520,2179,24955,5127,63,2014,872,307,0,714,0,,
2009-01-05,37,21015,2086,24828,5129,62,2266,679,194,0,602,0,,
2009-01-05,38,21119,1701,24588,5137,65,1956,689,183,0,696,0,,
2009-01-05,39,21169,1326,24543,5136,64,2166,685,243,0,0,0,,
2009-01-05,40,21116,1064,24163,5132,76,1576,684,313,0,0,0,,
2009-01-05,41,20827,744,23756,5134,90,944,668,275,0,0,0,,
2009-01-05,42,20401,421,23389,5120,106,898,450,158,0,0,0,,
2009-01-05,43,20268,0,22907,5124,136,648,340,156,0,0,0,,
2009-01-05,44,19003,0,22365,5117,149,218,325,41,0,0,0,,
2009-01-05,45,18448,0,21748,5119,150,0,283,0,0,0,0,,
2009-01-05,46,17932,0,21067,5124,149,0,246,0,0,0,0,,
2009-01-05,47,17410,0,20717,5112,169,0,230,0,0,0,0,,
2009-01-05,48,16707,0,20250,5095,187,0,230,0,0,0,0,,
2009-01-06,1,17438,0,20001,5081,185,0,229,0,0,0,0,,
2009-01-06,2,17312,0,20058,5067,196,0,230,0,0,0,0,,
2009-01-06,3,17335,0,19964,5058,211,0,230,0,0,0,0,,
2009-01-06,4,16917,0,19856,5042,225,0,230,0,0,0,0,,
2009-01-06,5,16657,0,19858,5030,220,0,230,0,0,0,0,,
2009-01-06,6,16793,0,19989,5019,253,0,230,0,0,0,0,,
2009-01-06,7,16440,0,20020,5021,260,0,230,0,0,0,0,,
2009-01-06,8,15790,0,20051,5012,279,0,230,0,0,0,0,,
2009-01-06,9,15371,0,19976,5015,321,0,232,0,0,0,0,,
2009-01-06,10,15104,0,20043,5023,361,0,247,0,0,0,0,,
2009-01-06,11,15631,0,20219,5019,381,0,248,0,0,0,0,,
2009-01-06,12,16226,5,20562,5018,424,0,250,0,0,0,0,,
2009-01-06,13,17458,402,21173,5021,432,0,263,0,0,0,38,,
2009-01-06,14,18148,735,22209,5025,463,0,263,0,0,0,42,,
2009-01-06,15,18742,908,23433,5026,475,180,263,0,0,0,18,,
2009-01-06,16,19552,1141,24219,5023,490,436,273,0,0,0,16,,
2009-01-06,17,20113,1146,24367,5026,493,406,346,0,0,0,0,,
2009-01-06,18,19894,1038,24343,5016,479,816,285,0,0,0,16,,
2009-01-06,19,20155,1351,24505,5018,471,1278,415,0,0,0,16,,
2009-01-06,20,20500,1571,24598,5013,488,954,513,98,0,0,16,,
2009-01-06,21,20865,1531,24657,5017,466,520,515,142,0,0,16,,
2009-01-06,22,20930,1506,24662,5048,466,348,315,116,0,0,16,,
2009-01-06,23,20914,1487,24684,5055,487,360,321,1,0,0,16,,
2009-01-06,24,20903,1459,24651,5076,471,426,336,0,0,0,16,,
2009-01-06,25,20927,1491,24654,5105,418,480,358,0,0,0,16,,
2009-01-06,26,20879,1433,24649,5117,389,412,370,0,0,0,16,,
2009-01-06,27,20942,1423,24674,5118,372,352,353,0,0,0,16,,
2009-01-06,28,20753,1301,24652,5129,328,398,352,0,0,0,16,,
2009-01-06,29,20937,1292,24665,5136,302,374,341,0,0,0,16,,
2009-01-06,30,20638,1212,24715,5155,264,336,363,0,0,0,16,,
2009-01-06,31,19458,994,24552,5180,259,364,414,0,0,640,16,,
2009-01-06,32,19836,999,24658,5197,238,576,418,0,0,1058,16,,
2009-01-06,33,20821,1312,24642,5210,244,886,457,0,0,1488,16,,
2009-01-06,34,21193,1826,25027,5217,231,1988,882,30,0,1784,16,,
2009-01-06,35,21418,2031,25326,5225,194,1986,914,133,0,2012,16,,
2009-01-06,36,21219,1846,25469,5260,185,1876,807,41,0,2014,16,,
2009-01-06,37,21199,1765,25524,5252,180,1564,598,0,0,2014,16,,
2009-01-06,38,21063,1783,25497,5253,153,1242,489,0,0,1786,16,,
2009-01-06,39,20959,1575,25516,5272,125,1534,448,0,0,690,40,,
2009-01-06,40,20826,1324,25527,5276,117,1056,435,0,0,6,42,,
2009-01-06,41,20822,1093,25385,5284,107,664,362,0,0,0,42,,
2009-01-06,42,20087,574,25200,5298,122,542,358,0,0,0,42,,
2009-01-06,43,19503,391,24590,5319,115,678,278,0,0,0,0,,
2009-01-06,44,18565,207,23918,5320,106,442,276,0,0,0,0,,
2009-01-06,45,17145,151,23177,5321,102,80,276,0,0,0,0,,
2009-01-06,46,16376,0,22011,5323,110,0,274,0,0,0,40,,
2009-01-06,47,16204,0,21059,5339,104,0,240,0,0,0,16,,
2009-01-06,48,16303,0,20760,5361,102,0,237,0,0,0,0,,
2009-01-07,1,16384,0,20700,5375,90,0,237,0,0,0,36,,
2009-01-07,2,16506,0,20783,5377,102,0,236,0,0,0,42,,
2009-01-07,3,16326,0,20735,5375,101,0,237,0,0,0,42,,
2009-01-07,4,15877,0,20841,5381,78,0,236,0,0,0,42,,
2009-01-07,5,16077,0,20862,5377,75,0,236,0,0,0,42,,
2009-01-07,6,16390,0,20874,5367,69,0,236,0,0,0,42,,
2009-01-07,7,16071,0,20845,5366,67,0,236,0,0,0,0,,
2009-01-07,8,15664,0,20839,5383,71,0,236,0,0,0,0,,
2009-01-07,9,15220,0,20635,5396,53,0,250,0,0,0,0,,
2009-01-07,10,15046,0,20642,5410,41,0,253,0,0,0,0,,
2009-01-07,11,14665,0,20819,5417,37,0,253,0,0,0,40,,
2009-01-07,12,14915,0,21024,5425,37,0,269,0,0,0,42,,
2009-01-07,13,16073,0,21714,5442,25,0,269,0,0,0,42,,
2009-01-07,14,17108,0,22768,5472,23,0,270,0,0,0,42,,
2009-01-07,15,18221,67,23725,5475,20,576,270,0,0,0,18,,
2009-01-07,16,18721,172,24330,5474,14,1134,269,0,0,0,18,,
2009-01-07,17,19357,225,24741,5478,13,1226,269,0,0,0,0,,
2009-01-07,18,19832,220,24875,5475,16,624,275,0,0,0,0,,
2009-01-07,19,20399,365,25046,5469,17,868,304,0,0,0,16,,
2009-01-07,20,20249,671,25089,5466,22,836,319,0,0,0,16,,
2009-01-07,21,20779,841,25116,5463,25,668,319,0,0,0,16,,
2009-01-07,22,20833,858,25073,5459,31,842,323,0,0,0,16,,
2009-01-07,23,20948,846,25122,5460,34,770,368,0,0,0,16,,
2009-01-07,24,21107,865,25055,5491,33,578,383,0,0,0,16,,
2009-01-07,25,21124,873,24966,5498,36,716,405,0,0,0,16,,
2009-01-07,26,21022,860,25047,5502,45,584,406,0,0,0,16,,
2009-01-07,27,21116,858,25027,5501,46,388,379,0,0,0,16,,
2009-01-07,28,21055,868,24947,5500,44,330,381,0,0,0,16,,
2009-01-07,29,21027,866,25027,5503,45,348,377,0,0,0,16,,
2009-01-07,30,20884,709,24987,5503,52,392,388,0,0,0,16,,
2009-01-07,31,19502,704,25024,5517,74,314,404,0,0,1352,40,,
2009-01-07,32,19538,1060,25052,5543,90,540,413,0,0,1660,42,,
2009-01-07,33,20259,1689,24977,5553,102,616,676,29,0,1968,42,,
2009-01-07,34,20585,2060,24966,5555,110,1562,909,148,0,2004,42,,
2009-01-07,35,20901,2078,25081,5551,140,1938,910,143,0,2006,36,,
2009-01-07,36,20544,1921,25012,5557,143,1866,858,138,0,2006,40,,
2009-01-07,37,20593,1712,25117,5549,129,1682,559,50,0,2006,42,,
2009-01-07,38,20294,1624,25127,5554,130,1192,483,0,0,1936,42,,
2009-01-07,39,20154,1521,25146,5549,158,1310,460,0,0,712,42,,
2009-01-07,40,20240,1231,25088,5550,218,642,399,0,0,466,42,,
2009-01-07,41,20146,699,24690,5549,248,406,358,0,0,362,42,,
2009-01-07,42,19880,489,23336,5550,244,338,336,0,0,360,42,,
2009-01-07,43,19689,526,22390,5546,230,342,274,0,0,0,0,,
2009-01-07,44,18641,252,21813,5549,199,254,273,0,0,0,0,,
2009-01-07,45,17698,0,21325,5549,161,0,271,0,0,0,0,,
2009-01-07,46,16372,0,20737,5548,154,0,269,0,0,0,24,,
2009-01-07,47,15299,0,20671,5553,167,0,235,0,0,0,18,,
2009-01-07,48,14845,0,20514,5554,228,0,234,0,0,0,0,,
2009-01-08,1,15218,0,20409,5555,259,0,235,0,0,0,0,,
2009-01-08,2,15195,0,20104,5556,327,0,238,0,0,0,40,,
2009-01-08,3,15186,0,19975,5556,356,0,239,0,0,0,0,,
2009-01-08,4,14711,0,19966,5559,335,0,239,0,0,0,40,,
2009-01-08,5,14614,0,19984,5558,354,0,239,0,0,0,42,,
2009-01-08,6,14899,0,19929,5557,352,0,238,0,0,0,42,,
2009-01-08,7,14430,0,19899,5557,351,0,238,0,0,0,0,,
2009-01-08,8,14138,0,19819,5555,393,0,240,0,0,0,0,,
2009-01-08,9,14029,0,19687,5555,400,0,238,0,0,0,0,,
2009-01-08,10,13614,0,19805,5550,395,0,240,0,0,0,0,,
2009-01-08,11,13498,0,19817,5553,406,0,240,0,0,0,42,,
2009-01-08,12,13872,0,20089,5556,399,0,239,0,0,0,42,,
2009-01-08,13,15265,3,21157,5554,391,0,240,0,0,0,42,,
2009-01-08,14,16314,244,22346,5554,423,0,243,0,0,0,42,,
2009-01-08,15,17954,414,22917,5551,434,274,262,0,0,0,16,,
2009-01-08,16,19148,610,23698,5553,433,478,288,0,0,0,0,,
2009-01-08,17,19885,591,24057,5554,420,432,307,0,0,0,0,,
2009-01-08,18,19301,501,24229,5555,419,342,324,0,0,0,0,,
2009-01-08,19,19344,553,24672,5560,420,416,341,0,0,0,2,,
2009-01-08,20,19605,549,24841,5560,426,392,341,0,0,0,16,,
2009-01-08,21,19579,574,24903,5562,427,298,338,0,0,0,16,,
2009-01-08,22,19707,578,24761,5559,408,352,339,0,0,0,16,,
2009-01-08,23,19795,552,24728,5560,363,372,400,0,0,0,16,,
2009-01-08,24,19789,521,24756,5504,378,382,385,0,0,0,16,,
2009-01-08,25,19682,584,24722,5418,365,514,398,0,0,0,16,,
2009-01-08,26,19546,559,24685,5440,382,410,397,0,0,0,16,,
2009-01-08,27,19487,602,24689,5445,350,394,396,0,0,0,16,,
2009-01-08,28,19272,600,24537,5275,349,296,397,0,0,0,16,,
2009-01-08,29,19354,600,24570,5477,341,302,387,0,0,0,16,,
2009-01-08,30,19257,422,24898,5478,329,316,402,0,0,0,16,,
2009-01-08,31,18047,374,24860,5476,337,356,391,0,0,708,16,,
2009-01-08,32,18512,510,24936,5475,343,448,398,0,0,914,16,,
2009-01-08,33,19658,772,25046,5476,361,462,433,0,0,1576,16,,
2009-01-08,34,20555,1313,25118,5474,390,1670,510,0,0,1736,16,,
2009-01-08,35,20384,1624,25093,5480,376,1910,852,0,0,2006,0,,
2009-01-08,36,20343,1829,25117,5479,339,1674,625,0,0,2004,0,,
2009-01-08,37,20118,1800,24986,5484,356,1468,471,0,0,2004,14,,
2009-01-08,38,20221,1821,24851,5498,348,846,417,0,0,1868,16,,
2009-01-08,39,19969,1843,24660,5541,380,1266,399,0,0,408,0,,
2009-01-08,40,19581,1401,24815,5557,359,1184,382,0,0,0,0,,
2009-01-08,41,18758,1160,24728,5561,377,1292,354,0,0,0,26,,
2009-01-08,42,18236,1084,24017,5557,349,758,303,0,0,0,42,,
