#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2016-01-01,1,5716,0,3434,8289,4675,0,710,0,2040,1756,26,870,104
2016-01-01,2,6670,0,3583,8292,4334,38,659,0,2025,1756,24,882,26
2016-01-01,3,6985,0,3865,8297,3994,0,643,0,1944,1756,76,874,36
2016-01-01,4,6839,0,3772,8285,3615,0,642,0,1982,1756,0,886,64
2016-01-01,5,6775,0,3555,8279,3031,0,642,0,2043,1756,0,880,20
2016-01-01,6,6897,0,3323,8276,2585,0,642,0,2040,1756,0,866,2
2016-01-01,7,7340,0,3099,8266,2361,0,665,0,2033,1756,0,868,0
2016-01-01,8,6927,0,3229,8254,2210,0,862,0,2036,1756,0,884,0
2016-01-01,9,6510,0,3302,8236,2067,0,934,0,2030,1756,0,886,0
2016-01-01,10,6137,0,3328,8230,1967,0,960,0,2043,1756,0,872,0
2016-01-01,11,6038,0,3217,8216,1852,0,960,0,2044,1756,0,864,0
2016-01-01,12,5833,0,3350,8216,1861,0,961,0,2044,1756,0,870,62
2016-01-01,13,5864,0,3521,8226,2081,0,939,0,2034,1754,0,860,92
2016-01-01,14,6000,0,3499,8224,2151,0,895,0,1987,1682,0,880,152
2016-01-01,15,6443,0,3683,8224,2182,0,1021,0,2029,324,12,820,246
2016-01-01,16,6202,0,3709,8220,2287,0,981,0,2030,206,12,800,288
2016-01-01,17,5756,0,3470,8224,2409,150,966,0,2000,976,62,776,288
2016-01-01,18,6102,0,3574,8224,2528,342,953,0,2025,960,114,790,288
2016-01-01,19,6196,0,3637,8223,2609,346,925,0,2040,1984,32,986,288
2016-01-01,20,7008,0,3676,8225,2830,404,902,0,1994,1996,52,964,286
2016-01-01,21,7931,0,3731,8224,2938,476,688,0,2031,1996,164,966,244
2016-01-01,22,8457,0,4032,8230,3157,478,757,0,2041,1996,116,966,108
2016-01-01,23,8931,0,4314,8231,3372,406,903,0,2039,1996,34,976,32
2016-01-01,24,9310,0,4529,8232,3574,370,925,0,2043,1996,0,1002,18
2016-01-01,25,9591,0,4892,8232,3508,548,998,0,2033,1996,0,1020,0
2016-01-01,26,9576,0,5160,8234,3621,584,1009,0,2043,1996,0,986,0
2016-01-01,27,9451,0,4907,8239,3981,626,1029,0,2043,1996,0,966,0
2016-01-01,28,9317,0,4526,8236,4333,644,1036,0,1983,1996,0,986,0
2016-01-01,29,9528,0,4107,8232,4524,636,984,0,2037,1996,0,992,0
2016-01-01,30,9221,0,4307,8236,4700,612,819,0,2043,1996,70,1000,0
2016-01-01,31,9379,0,4481,8234,4866,494,781,0,2043,1996,96,980,0
2016-01-01,32,9924,0,4512,8237,5047,332,766,0,2043,1996,94,984,0
2016-01-01,33,11316,0,4684,8237,5259,476,691,0,2041,1996,0,956,0
2016-01-01,34,11970,0,4720,8236,5543,762,692,0,2042,1996,0,1002,0
2016-01-01,35,12421,0,4835,8237,5585,556,707,0,2042,1996,0,998,0
2016-01-01,36,12195,0,4768,8231,5501,680,741,0,2026,1996,0,1004,0
2016-01-01,37,11932,0,4693,8231,5468,344,742,0,2031,1996,0,996,0
2016-01-01,38,11213,0,4578,8233,5356,376,734,0,2037,1996,0,1016,0
2016-01-01,39,10189,0,4229,8237,5355,694,728,0,2043,1996,0,1006,0
2016-01-01,40,9541,0,3901,8233,5168,718,727,0,2034,1996,60,992,0
2016-01-01,41,9228,0,3546,8228,5027,480,726,0,2039,1996,84,998,0
2016-01-01,42,8215,0,3321,8227,4915,668,726,0,2041,1996,134,1014,0
2016-01-01,43,7474,0,3229,8231,4782,454,703,0,2040,1996,130,1000,0
2016-01-01,44,6423,0,3111,8229,4877,348,720,0,2040,1996,146,1004,0
2016-01-01,45,5293,0,2958,8233,4688,334,719,0,2041,1996,190,988,0
2016-01-01,46,4642,0,2644,8225,4580,270,709,0,2042,1996,144,1006,0
2016-01-01,47,4581,0,2370,8163,4577,118,711,0,1963,1484,68,734,26
2016-01-01,48,4017,0,2231,8075,4581,8,710,0,1957,1476,38,706,0
2016-01-02,1,4206,0,2059,8055,4603,0,693,0,1715,1476,34,708,0
2016-01-02,2,4348,0,2030,7984,4662,0,694,0,1739,1476,106,722,0
2016-01-02,3,4410,0,2063,7957,4718,0,692,0,1921,1476,124,700,0
2016-01-02,4,4069,0,2024,7939,4654,0,689,0,1922,1476,124,718,0
2016-01-02,5,3895,0,2046,7830,4557,0,680,0,1844,1476,90,728,0
2016-01-02,6,3784,0,2056,7801,4554,0,670,0,1985,1476,0,710,0
2016-01-02,7,3548,0,2027,7797,4747,0,658,0,2030,1476,0,720,0
2016-01-02,8,3337,0,1693,7798,5126,0,650,0,1722,1476,0,716,0
2016-01-02,9,3516,0,1667,7793,5189,0,650,0,1212,1476,0,748,0
2016-01-02,10,3474,0,1692,7793,5235,0,649,0,1157,1476,0,740,0
2016-01-02,11,3512,0,1921,7791,5142,0,648,0,1190,1476,0,720,0
2016-01-02,12,3518,0,1946,7792,5239,0,649,0,1266,1476,0,722,0
2016-01-02,13,3592,0,1854,7791,5239,0,649,0,1241,1476,0,740,0
2016-01-02,14,3477,0,2107,7789,5133,0,649,0,1611,1476,24,746,0
2016-01-02,15,4261,0,2466,7787,5071,0,654,0,1817,1476,0,706,0
2016-01-02,16,4357,0,2828,7791,4999,0,654,0,2036,1476,0,674,0
2016-01-02,17,5480,0,3052,7795,5009,96,654,0,2035,1478,0,720,0
2016-01-02,18,6447,0,3494,7795,4843,364,656,0,2038,1466,0,762,0
2016-01-02,19,7459,0,3734,7798,4689,330,668,0,2009,1988,0,968,0
2016-01-02,20,8448,0,3839,7790,4735,330,680,0,2034,1996,42,970,0
2016-01-02,21,9403,0,3909,7790,4804,336,745,0,2034,1996,0,972,0
2016-01-02,22,10043,0,3968,7792,4871,334,794,0,2036,1996,0,982,0
2016-01-02,23,10357,0,4085,7787,4867,372,1005,0,2041,1996,0,1012,0
2016-01-02,24,11132,0,3933,7782,4674,456,1036,0,2041,1996,0,1042,0
2016-01-02,25,11630,0,4110,7785,4461,642,1052,0,2039,1996,0,1008,0
2016-01-02,26,11774,0,4190,7780,4432,496,1059,0,2040,1996,0,1008,0
2016-01-02,27,12225,0,4044,7785,4196,420,1058,0,2038,1996,0,998,0
2016-01-02,28,12364,0,3945,7787,4095,386,1058,0,2030,1996,0,974,0
2016-01-02,29,12650,0,3747,7780,4053,366,1060,0,2037,1996,0,996,0
2016-01-02,30,12934,0,3641,7782,3871,348,1062,0,2040,1996,22,1002,0
2016-01-02,31,12909,0,4056,7777,3777,388,1063,0,2036,1996,48,1018,0
2016-01-02,32,13220,0,4694,7782,3806,336,1063,0,2037,1996,0,988,0
2016-01-02,33,14681,0,5115,7787,3874,384,1062,0,2035,1996,0,860,0
2016-01-02,34,15669,0,5507,7787,3950,836,1073,0,2041,1996,0,874,0
2016-01-02,35,16181,0,5664,7791,4024,1392,1075,0,2041,1996,0,1000,0
2016-01-02,36,16219,0,5780,7790,4004,1482,1076,0,2034,1996,0,1004,0
2016-01-02,37,16274,0,5687,7785,3940,1266,1080,0,2032,1996,0,1018,0
2016-01-02,38,16174,0,5292,7783,3680,1248,1015,0,1997,1996,0,1012,0
2016-01-02,39,15719,0,5126,7787,3726,620,1008,0,1986,1996,0,966,0
2016-01-02,40,14788,0,4542,7785,3805,344,1086,0,2014,1996,0,986,0
2016-01-02,41,13886,0,4071,7781,3830,368,1097,0,2042,1996,0,998,0
2016-01-02,42,12541,0,4030,7782,3883,370,1050,0,2042,1996,0,1004,0
2016-01-02,43,11688,0,3976,7777,4000,382,794,0,2026,1996,0,1016,0
2016-01-02,44,10484,0,3699,7785,4060,338,792,0,2041,1996,0,1000,0
2016-01-02,45,9476,0,3249,7780,4196,414,794,0,2041,1996,0,1000,0
2016-01-02,46,8770,0,2842,7783,4226,246,792,0,2040,1996,0,998,0
2016-01-02,47,8117,0,2725,7775,4212,178,734,0,2042,1504,0,766,0
2016-01-02,48,7494,0,2549,7777,4198,8,734,0,2041,1494,0,732,0
2016-01-03,1,7048,0,2515,7778,4216,0,731,0,2041,1494,0,714,4
2016-01-03,2,7116,0,2519,7778,4078,0,722,0,2039,1494,0,742,0
2016-01-03,3,7371,0,2589,7768,3763,0,694,0,2041,1494,94,752,10
2016-01-03,4,6910,0,2548,7782,3635,0,673,0,2042,1494,0,716,46
2016-01-03,5,6554,0,2447,7780,3593,0,673,0,2040,1494,0,724,46
2016-01-03,6,6280,0,2314,7787,3578,0,672,0,2042,1494,64,712,46
2016-01-03,7,5436,0,2372,7780,3877,0,673,0,2042,1494,0,730,46
2016-01-03,8,4939,0,2297,7783,4038,0,668,0,2041,1494,48,742,46
2016-01-03,9,4713,0,2254,7792,3949,0,657,0,1959,1494,42,684,108
2016-01-03,10,4991,0,2090,7783,3810,0,658,0,1618,1496,0,770,214
2016-01-03,11,5036,0,2109,7784,3797,0,658,0,1635,1496,0,734,286
2016-01-03,12,4768,0,2163,7780,3806,0,659,0,1903,1496,24,734,286
2016-01-03,13,5570,0,2223,7780,3643,0,659,0,2037,1496,94,756,286
2016-01-03,14,5765,0,2212,7778,3506,0,663,0,2035,1496,190,762,274
2016-01-03,15,5612,0,2181,7780,3734,0,678,0,2042,1496,200,720,226
2016-01-03,16,5480,0,2127,7785,3694,0,679,0,2044,1496,200,728,194
2016-01-03,17,6129,0,2328,7783,3501,0,681,0,2044,1496,196,740,124
2016-01-03,18,6751,0,2603,7789,3581,320,683,0,2044,1490,170,730,124
2016-01-03,19,7637,0,2629,7784,3790,332,697,0,2042,1990,170,980,124
2016-01-03,20,9014,0,2644,7784,3949,374,698,0,2043,1996,180,1004,92
2016-01-03,21,10438,0,2671,7788,3976,620,698,0,2043,1996,180,1004,144
2016-01-03,22,11414,0,2905,7790,4128,510,710,0,2044,1996,170,992,172
2016-01-03,23,12146,0,3014,7794,4445,332,734,0,2042,1996,126,970,112
2016-01-03,24,12632,0,3009,7784,4719,336,727,0,2043,1996,170,982,144
2016-01-03,25,13103,0,2967,7781,4894,422,728,0,2043,1996,172,1012,176
2016-01-03,26,13190,0,3036,7774,4994,782,730,0,2042,1996,126,1016,92
2016-01-03,27,13382,0,3043,7784,5132,850,733,0,2042,1996,100,992,24
2016-01-03,28,13702,0,3113,7776,5214,418,733,0,2041,1996,114,976,0
2016-01-03,29,13902,0,3262,7775,5086,378,725,0,2040,1996,62,1014,0
2016-01-03,30,13713,0,3523,7776,5002,340,725,0,2040,1996,62,974,0
2016-01-03,31,13671,0,3924,7784,4994,330,731,0,2038,1996,90,954,0
2016-01-03,32,13789,0,4711,7822,4816,378,710,0,2040,1996,94,1010,0
2016-01-03,33,15029,0,5348,7893,4702,336,704,0,2041,1996,74,986,0
2016-01-03,34,16044,0,5878,7910,4671,594,826,0,2041,1996,16,1034,0
2016-01-03,35,16565,0,6064,7919,4769,732,827,0,2041,1996,0,1000,0
2016-01-03,36,16570,0,6198,7918,4756,350,840,0,2040,1996,0,996,0
2016-01-03,37,16412,0,5885,7916,4800,566,751,0,2041,1996,0,1036,0
2016-01-03,38,16212,0,5480,7916,4347,888,751,0,2041,1996,0,1012,0
2016-01-03,39,15852,0,5211,7920,3976,706,751,0,2040,1996,0,1020,0
2016-01-03,40,15205,0,4980,7915,3780,498,752,0,2040,1998,0,1026,0
2016-01-03,41,14753,0,4607,7909,3616,682,769,0,2040,1996,0,1040,0
2016-01-03,42,13805,0,4543,7912,3377,468,782,0,2041,1996,0,1018,0
2016-01-03,43,12631,0,4460,7905,3145,416,783,0,2040,1996,16,1022,70
2016-01-03,44,11389,0,4072,7892,2948,438,783,0,2040,1996,26,1028,170
2016-01-03,45,10307,0,3809,7875,2816,400,783,0,2040,1996,18,1008,270
2016-01-03,46,9062,0,3440,7859,2810,406,779,0,2041,1996,84,1010,248
2016-01-03,47,8580,0,2980,7842,2716,214,718,0,2042,1564,160,758,228
2016-01-03,48,7755,0,2782,7830,2667,8,717,0,2042,1556,180,722,260
2016-01-04,1,7793,0,2789,7820,2633,0,710,0,2043,1558,196,732,282
2016-01-04,2,8363,0,2764,7804,2727,0,703,0,2043,1558,198,724,182
2016-01-04,3,8706,0,2848,7797,2726,0,686,0,2043,1558,194,724,34
2016-01-04,4,8792,0,2910,7794,2585,0,688,0,2041,1558,96,728,0
2016-01-04,5,8596,0,2944,7792,2670,0,688,0,2040,1558,14,714,0
2016-01-04,6,8267,0,2754,7779,2893,0,688,0,2042,1558,12,710,0
2016-01-04,7,7845,0,2672,7765,2828,0,690,0,2038,1558,16,732,0
2016-01-04,8,7551,0,2547,7759,2839,0,690,0,2038,1558,0,714,0
2016-01-04,9,7328,0,2508,7745,2966,0,691,0,2040,1558,0,738,0
2016-01-04,10,7427,0,2636,7741,2960,0,690,0,2038,1558,0,730,0
2016-01-04,11,7831,0,2767,7735,2940,0,690,0,2042,1558,0,744,0
2016-01-04,12,7945,0,3023,7735,2824,0,689,0,2040,1548,0,736,48
2016-01-04,13,9090,0,3875,7728,3003,0,688,0,2042,1996,26,456,116
2016-01-04,14,11297,0,4692,7731,2869,0,695,0,2040,1996,28,434,134
2016-01-04,15,13383,0,5535,7732,2848,120,782,0,2041,1996,0,762,28
2016-01-04,16,14773,0,6232,7728,2882,262,783,0,2043,1998,0,772,0
2016-01-04,17,15565,0,6630,7726,2916,480,786,0,2043,1996,0,1016,0
2016-01-04,18,16426,0,6633,7731,2964,418,800,0,2042,1998,0,1016,0
2016-01-04,19,17204,0,6789,7729,3123,572,817,0,2044,1996,0,732,0
2016-01-04,20,17400,0,6765,7726,3359,384,818,0,2043,1998,0,710,0
2016-01-04,21,17315,0,6846,7725,3444,336,820,0,2040,1998,0,838,0
2016-01-04,22,17303,0,6906,7733,3553,326,794,0,2031,1996,0,814,0
2016-01-04,23,17313,0,6914,7733,3625,326,778,0,2035,1996,0,918,0
2016-01-04,24,17313,0,6915,7732,3759,434,763,0,2040,1996,0,932,0
2016-01-04,25,17460,0,6879,7724,3714,774,760,0,2035,1996,0,1024,0
2016-01-04,26,17421,0,6946,7728,3890,592,763,0,2036,1998,0,994,0
2016-01-04,27,17397,0,6881,7726,4062,564,795,0,2039,1998,0,996,0
2016-01-04,28,17398,0,6787,7730,4028,480,818,0,2034,1998,0,1004,0
2016-01-04,29,17535,0,6809,7723,4063,478,830,0,2034,1998,0,1028,0
2016-01-04,30,17598,0,6706,7787,4251,448,829,0,2035,1998,0,998,0
2016-01-04,31,17750,0,7180,7834,4257,410,825,0,2036,1998,0,388,0
2016-01-04,32,18148,0,7792,7834,4343,420,828,0,2038,1996,0,336,0
2016-01-04,33,18919,0,8683,7834,4363,344,856,0,2040,1996,0,334,0
2016-01-04,34,19547,0,9174,7826,4512,556,955,29,2037,1998,0,352,0
2016-01-04,35,19794,0,8938,7801,4556,434,949,168,2041,1998,0,798,0
2016-01-04,36,19767,0,8957,7740,4572,468,935,13,2038,1998,0,840,0
2016-01-04,37,19996,0,8922,7634,4514,596,889,0,2034,1996,0,846,0
2016-01-04,38,19729,0,8478,7699,4466,768,827,0,2038,1996,0,842,0
2016-01-04,39,18149,0,8530,7709,4399,1066,826,0,2040,1998,0,978,0
2016-01-04,40,17060,0,8350,7701,4513,642,826,0,2038,1996,0,996,0
2016-01-04,41,16082,0,7977,7705,4485,336,823,0,2034,1996,0,972,0
2016-01-04,42,15516,0,6767,7706,4394,364,823,0,2026,1998,0,996,0
2016-01-04,43,14830,0,5522,7705,4238,554,803,0,2017,1996,0,1008,0
2016-01-04,44,13301,0,4985,7706,3920,544,800,0,2030,1996,0,1020,0
2016-01-04,45,11787,0,4539,7704,3644,528,782,0,2020,1996,110,1012,0
2016-01-04,46,10474,0,3921,7701,3495,360,777,0,2052,1998,176,1000,0
2016-01-04,47,8752,0,3585,7700,3387,286,804,0,2041,1898,148,942,98
2016-01-04,48,8063,0,3387,7700,3176,0,786,0,2036,1898,190,946,242
2016-01-05,1,8064,0,3175,7705,3159,0,774,0,2032,1898,200,934,286
2016-01-05,2,8586,0,2918,7701,3179,0,769,0,2032,1896,200,944,286
2016-01-05,3,9187,0,2861,7702,3091,0,734,0,2026,1896,200,962,246
2016-01-05,4,8887,0,2940,7702,3133,0,753,0,2035,1896,198,942,104
2016-01-05,5,8522,0,3030,7743,3127,0,744,0,2027,1896,180,926,46
2016-01-05,6,8257,0,3071,7768,3223,0,736,0,2043,1896,178,932,20
2016-01-05,7,7756,0,3018,7781,3351,0,705,0,2066,1896,160,948,0
2016-01-05,8,7149,0,2927,7798,3759,0,702,0,2066,1896,160,888,0
2016-01-05,9,6932,0,2631,7794,3965,0,708,0,2054,1896,160,918,0
2016-01-05,10,6933,0,2592,7808,4054,0,709,0,2053,1896,160,926,0
2016-01-05,11,7224,0,2654,7815,3959,0,709,0,2061,1896,160,932,0
2016-01-05,12,7849,0,2944,7788,3674,0,705,0,2063,1894,148,930,22
2016-01-05,13,9299,0,3371,7784,3735,0,703,0,2053,1996,164,986,110
2016-01-05,14,11381,0,4207,7781,3578,126,709,0,2062,1996,170,1000,240
2016-01-05,15,14339,0,4899,7775,3598,402,777,0,2071,1996,110,1014,152
2016-01-05,16,16317,0,5021,7774,3769,594,777,0,2072,1996,0,1028,22
2016-01-05,17,16967,0,5309,7772,3998,774,772,0,2079,1996,0,1022,0
2016-01-05,18,17094,0,5390,7776,4329,344,782,0,2082,1996,0,1002,0
2016-01-05,19,17626,0,5516,7769,4272,462,810,0,2083,1996,0,1010,0
2016-01-05,20,18027,0,5522,7764,4253,482,810,0,2078,1996,0,996,0
2016-01-05,21,18082,0,5576,7775,4178,362,809,0,2070,1996,0,1000,0
2016-01-05,22,18234,0,5529,7777,4092,424,846,0,2075,1996,0,996,0
2016-01-05,23,17992,0,5694,7787,4014,588,899,0,2083,1996,0,1016,0
2016-01-05,24,18126,0,5876,7804,3525,878,891,0,2084,1998,0,1010,0
2016-01-05,25,18331,0,6185,7817,3521,582,892,0,2079,1998,0,992,0
2016-01-05,26,18147,0,6331,7812,3374,606,879,0,2078,1998,0,1002,0
2016-01-05,27,18324,0,6459,7813,3152,604,916,0,2086,1998,0,1002,0
2016-01-05,28,18482,0,6602,7815,3028,556,937,0,2089,1998,0,994,0
2016-01-05,29,18622,0,6711,7815,2977,604,945,0,2088,1998,0,1014,0
2016-01-05,30,18660,0,6944,7820,2871,474,939,0,2090,1998,0,986,0
2016-01-05,31,18506,0,7519,7813,2894,336,925,0,2091,1998,0,986,0
2016-01-05,32,18941,0,8236,7809,2873,448,917,0,2091,1998,0,1014,0
2016-01-05,33,19775,0,9461,7807,2614,650,929,0,2092,1998,0,1030,0
2016-01-05,34,20617,0,9989,7803,2405,1368,1024,29,2093,1998,0,1012,0
2016-01-05,35,20751,0,10162,7808,2406,1264,1024,168,2095,1998,0,976,0
2016-01-05,36,20627,0,10423,7810,2408,1256,1023,80,2092,1998,0,996,0
2016-01-05,37,20842,0,10566,7806,2289,916,1024,42,2094,1998,0,1010,0
2016-01-05,38,20642,0,10536,7811,2178,632,1023,0,2095,1998,0,998,0
2016-01-05,39,20231,0,9913,7812,2229,736,1023,0,2094,1998,0,1008,0
2016-01-05,40,20171,0,9485,7815,2319,400,1024,0,2097,1216,0,1006,0
2016-01-05,41,19659,0,8364,7815,2309,468,1022,0,2095,1186,0,1004,0
2016-01-05,42,18637,0,7052,7811,2286,554,1022,0,2094,1496,24,1032,0
2016-01-05,43,17335,0,6343,7816,2158,610,1021,0,2094,1496,0,1000,0
2016-01-05,44,15406,0,5879,7820,2177,460,952,0,2094,1492,64,972,0
2016-01-05,45,13577,0,5615,7822,2278,382,818,0,2096,1490,150,984,0
2016-01-05,46,12048,0,4989,7818,2281,316,837,0,2095,1490,170,1006,0
2016-01-05,47,10661,0,4266,7819,2164,142,782,0,2095,1490,198,1002,74
2016-01-05,48,9459,0,4111,7818,2160,50,768,0,2093,1490,198,1010,222
2016-01-06,1,9647,0,4123,7820,2234,0,754,0,2093,1490,198,964,286
2016-01-06,2,10388,0,4193,7813,2253,0,751,0,2094,1490,198,974,286
2016-01-06,3,10686,0,4137,7816,2208,0,717,0,2089,1490,198,974,286
2016-01-06,4,10210,0,4105,7811,2132,0,715,0,2091,1490,152,976,214
2016-01-06,5,9870,0,4143,7805,2114,0,705,0,2092,1490,80,1018,74
2016-01-06,6,9879,0,4148,7814,2048,0,700,0,2095,1490,102,980,14
2016-01-06,7,9321,0,4224,7814,2163,0,680,0,2091,1490,74,984,0
2016-01-06,8,8661,0,4329,7823,2212,0,678,0,2094,1490,74,978,0
2016-01-06,9,8513,0,4315,7823,2168,0,698,0,2096,1490,74,974,0
2016-01-06,10,8583,0,4393,7819,2118,0,698,0,2093,1490,74,988,0
2016-01-06,11,9212,0,4373,7822,2106,0,697,0,2094,1490,74,988,0
2016-01-06,12,10062,0,4358,7825,2018,0,607,0,2095,1490,74,982,0
2016-01-06,13,12070,0,4734,7823,1937,0,597,0,2094,1490,146,998,126
2016-01-06,14,14214,0,5193,7818,1943,0,649,0,2095,1490,120,1004,58
2016-01-06,15,17276,0,5865,7815,1979,450,843,0,2094,1490,0,1010,0
2016-01-06,16,19323,0,6170,7810,2129,506,884,0,2091,1490,0,984,0
2016-01-06,17,20363,0,6131,7811,2291,376,882,0,2091,1490,0,984,0
2016-01-06,18,20342,0,6029,7810,2403,324,862,0,2096,1490,0,974,0
2016-01-06,19,20681,0,6092,7803,2337,650,902,0,2089,1492,0,1006,0
2016-01-06,20,20753,0,6118,7806,2282,636,901,0,2094,1490,0,982,0
2016-01-06,21,20747,0,6202,7810,2212,566,877,0,2095,1492,0,982,0
2016-01-06,22,20520,0,6353,7810,2182,480,895,0,2094,1492,0,982,0
2016-01-06,23,20273,0,6515,7814,2234,466,879,0,2084,1490,22,984,0
2016-01-06,24,19960,0,6550,7816,2405,616,750,0,2023,1492,48,968,0
2016-01-06,25,19817,0,6501,7815,2504,634,761,0,2007,1492,34,988,0
2016-01-06,26,19592,0,6501,7824,2647,466,772,0,2009,1492,0,976,0
2016-01-06,27,19468,0,6545,7834,2700,342,810,0,2008,1492,58,1002,0
2016-01-06,28,19462,0,6588,7828,2748,310,823,0,2006,1492,102,978,0
2016-01-06,29,19471,0,6702,7829,2804,352,820,0,2005,1492,100,1008,0
2016-01-06,30,19307,0,6942,7821,2729,398,832,0,2005,1492,86,1024,0
2016-01-06,31,19717,0,7257,7825,2822,338,863,0,2003,1496,0,796,0
2016-01-06,32,20346,0,7891,7826,2974,380,861,0,2007,1496,0,816,0
2016-01-06,33,21208,0,8596,7826,3122,460,864,0,2007,1496,0,1002,0
2016-01-06,34,21399,0,9020,7825,3139,1080,911,0,2019,1496,0,990,0
2016-01-06,35,21165,0,8968,7823,3115,1440,911,0,2087,1496,0,980,0
2016-01-06,36,21036,0,8799,7824,3247,1382,882,0,2089,1496,0,966,0
2016-01-06,37,21357,0,8496,7821,3464,934,818,0,2091,1496,0,980,0
2016-01-06,38,21099,0,8256,7819,3684,750,792,0,2093,1496,0,1022,0
2016-01-06,39,20234,0,8170,7818,3764,624,744,0,2092,1496,0,1012,0
2016-01-06,40,19277,0,7561,7815,3921,600,739,0,2093,1496,0,1010,0
2016-01-06,41,18748,0,6605,7817,3886,354,711,0,2092,1496,0,994,0
2016-01-06,42,17647,0,5765,7820,3658,410,682,0,2094,1496,0,1020,0
2016-01-06,43,15914,0,5149,7768,3773,452,634,0,2096,1496,40,1018,20
2016-01-06,44,14047,0,4719,7743,3787,350,589,0,2093,1494,108,1002,52
2016-01-06,45,12065,0,4508,7738,3447,412,570,0,2096,1492,188,1020,128
2016-01-06,46,10349,0,4276,7747,3410,178,567,0,2094,1492,188,970,240
2016-01-06,47,8912,0,3648,7740,3365,38,518,0,2094,1370,198,870,284
2016-01-06,48,8115,0,2956,7747,3351,4,505,0,2066,1370,198,826,286
2016-01-07,1,8661,0,2340,7745,3699,0,506,0,2035,1370,198,806,286
2016-01-07,2,9034,0,2183,7741,4024,0,508,0,2084,1370,200,812,262
2016-01-07,3,8959,0,2162,7742,4271,0,508,0,2086,1370,200,826,250
2016-01-07,4,8128,0,2155,7741,4431,0,508,0,2052,1370,200,834,228
2016-01-07,5,7754,0,2150,7732,4301,0,507,0,2064,1370,200,852,144
2016-01-07,6,7974,0,1976,7727,4137,0,507,0,2092,1370,200,852,142
2016-01-07,7,7625,0,1775,7730,4589,0,505,0,2088,1370,200,838,142
2016-01-07,8,6756,0,1683,7741,4963,0,506,0,2067,1370,200,820,142
2016-01-07,9,6375,0,1679,7732,5088,0,507,0,2082,1370,200,842,142
2016-01-07,10,6541,0,1687,7727,5007,0,507,0,2081,1370,200,844,142
2016-01-07,11,6925,0,1833,7720,4912,0,506,0,2091,1370,200,846,142
2016-01-07,12,7500,0,2144,7706,4683,0,507,0,2093,1368,198,880,142
2016-01-07,13,8789,0,2974,7695,4583,0,506,0,2094,1494,200,1034,200
2016-01-07,14,10238,0,3957,7699,4856,144,506,0,2069,1494,200,986,286
2016-01-07,15,12871,0,4858,7689,5056,336,539,0,2092,1494,156,1002,286
2016-01-07,16,14243,0,5272,7684,5237,708,567,0,2095,1494,32,1026,254
2016-01-07,17,15237,0,5493,7679,5270,684,633,0,2095,1494,6,1034,186
2016-01-07,18,15358,0,5708,7679,5265,588,654,0,2094,1494,0,990,108
2016-01-07,19,15680,0,5908,7672,5318,674,763,0,2088,1494,0,1024,0
2016-01-07,20,15985,0,6123,7574,5321,802,828,0,2085,1494,0,1036,0
2016-01-07,21,16389,0,6374,7411,5088,670,853,0,2089,1494,0,1018,0
2016-01-07,22,16444,0,6521,7375,4819,690,747,0,2088,1494,0,1012,0
2016-01-07,23,16649,0,6122,7357,4469,1154,837,0,2087,1494,0,1002,0
2016-01-07,24,17049,0,6232,7357,4448,396,895,0,2079,1494,0,982,0
2016-01-07,25,17049,0,6249,7355,4518,344,894,0,2078,1494,0,988,0
2016-01-07,26,16849,0,6277,7353,4507,490,887,0,2084,1494,0,1000,0
2016-01-07,27,16873,0,6361,7355,4240,544,843,0,2087,1494,0,1004,0
2016-01-07,28,16171,0,6487,7367,4524,428,846,0,2088,1496,0,974,0
2016-01-07,29,15753,0,6472,7361,4782,402,849,0,2090,1496,0,978,0
2016-01-07,30,15558,0,6547,7359,4721,340,852,0,2091,1496,0,984,0
2016-01-07,31,15369,0,6907,7358,5040,202,757,0,2093,1496,0,950,0
2016-01-07,32,16053,0,7240,7339,5068,346,767,0,2093,1496,0,1000,0
2016-01-07,33,17463,0,7863,7331,4906,592,918,0,2093,1496,0,986,0
2016-01-07,34,18849,0,8820,7324,4901,980,996,0,2093,1496,0,1004,0
2016-01-07,35,19268,0,8992,7330,4913,1232,1026,0,2093,1494,0,984,0
2016-01-07,36,19313,0,8849,7332,4808,1190,1033,0,2093,1494,0,982,0
2016-01-07,37,19481,0,8721,7327,4697,954,1031,0,2094,1496,0,998,0
2016-01-07,38,19104,0,8516,7333,4796,838,1031,0,2093,1494,0,974,0
2016-01-07,39,18438,0,8452,7327,4839,546,1037,0,2094,1496,0,1006,0
2016-01-07,40,17552,0,7886,7328,4842,538,1038,0,2094,1496,0,1002,0
2016-01-07,41,16446,0,7419,7332,4769,554,1038,0,2092,1496,0,994,0
2016-01-07,42,14895,0,7164,7325,4773,366,1036,0,2091,1496,0,1008,0
2016-01-07,43,13594,0,6883,7326,4695,464,882,0,2093,1496,0,1016,0
2016-01-07,44,12435,0,6105,7336,4595,348,761,0,2094,1496,0,1004,0
2016-01-07,45,11403,0,5015,7384,4423,178,617,0,2094,1496,0,984,28
2016-01-07,46,9657,0,4792,7489,4255,64,613,0,2094,1496,56,1020,178
2016-01-07,47,8648,0,3973,7498,3999,0,581,0,2093,1496,186,1038,282
