#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2010-01-02,23,19672,0,12647,7998,566,478,294,0,0,404,0,,
2010-01-02,24,19895,0,12826,8003,591,366,303,0,0,404,0,,
2010-01-02,25,20167,0,12750,7998,553,574,303,0,0,406,0,,
2010-01-02,26,20297,0,12475,7997,510,628,296,0,0,404,0,,
2010-01-02,27,20387,0,12475,8000,505,410,234,0,0,402,0,,
2010-01-02,28,20399,0,12396,7991,499,390,235,0,0,404,0,,
2010-01-02,29,20542,0,12344,7995,533,378,234,0,0,402,0,,
2010-01-02,30,20409,0,12578,7988,460,296,245,0,0,404,0,,
2010-01-02,31,20390,0,12872,7983,419,304,267,0,0,402,0,,
2010-01-02,32,20614,0,13552,7979,388,308,269,0,0,404,0,,
2010-01-02,33,21018,0,15460,7984,430,342,314,0,0,402,0,,
2010-01-02,34,21466,0,16729,7984,444,1266,367,0,0,580,0,,
2010-01-02,35,21948,0,16955,7996,484,1722,382,0,0,902,0,,
2010-01-02,36,21922,0,17085,7997,474,1704,381,0,0,902,0,,
2010-01-02,37,21678,0,16802,8002,440,1528,382,0,0,902,0,,
2010-01-02,38,21566,0,16354,7999,417,1186,381,0,0,484,0,,
2010-01-02,39,21720,0,15667,7997,376,1370,365,0,0,0,0,,
2010-01-02,40,21790,0,14808,8004,358,666,361,0,0,0,0,,
2010-01-02,41,21609,0,14209,8005,337,450,330,0,0,0,0,,
2010-01-02,42,21157,0,13561,7941,302,338,228,0,0,0,0,,
2010-01-02,43,21112,0,12508,7824,320,478,145,0,0,0,0,,
2010-01-02,44,20704,0,11872,7775,331,188,144,0,0,0,0,,
2010-01-02,45,20089,0,11229,7775,295,200,129,0,0,0,0,,
2010-01-02,46,19262,0,10879,7770,269,548,128,0,0,0,0,,
2010-01-02,47,18500,0,9726,7764,314,0,111,0,0,850,0,,
2010-01-02,48,18439,0,9054,7763,304,0,111,0,0,846,0,,
2010-01-03,1,18531,0,9191,7765,260,0,92,0,0,846,0,,
2010-01-03,2,18336,0,9190,7808,258,0,92,0,0,848,0,,
2010-01-03,3,18109,0,9010,7928,243,0,91,0,0,846,0,,
2010-01-03,4,17742,0,8698,7998,233,0,92,0,0,848,0,,
2010-01-03,5,17432,0,8428,8007,220,0,91,0,0,846,0,,
2010-01-03,6,17462,0,8516,8007,250,0,91,0,0,844,0,,
2010-01-03,7,17355,0,7733,8008,247,0,90,0,0,1318,0,,
2010-01-03,8,17142,0,7519,8007,267,0,90,0,0,1306,0,,
2010-01-03,9,16760,0,7170,8007,245,0,90,0,0,1310,0,,
2010-01-03,10,16738,0,6844,8002,215,0,90,0,0,1314,0,,
2010-01-03,11,16468,0,6731,8009,189,0,90,0,0,1310,0,,
2010-01-03,12,16426,0,6554,8011,192,0,90,0,0,1312,0,,
2010-01-03,13,16724,0,6627,8019,212,0,90,0,0,1314,0,,
2010-01-03,14,16726,0,6838,8020,191,0,90,0,0,1310,0,,
2010-01-03,15,16234,0,6999,8014,167,0,104,0,0,906,0,,
2010-01-03,16,16123,0,6763,8018,151,0,105,0,0,904,0,,
2010-01-03,17,16460,0,7009,8014,152,0,105,0,0,902,0,,
2010-01-03,18,17334,0,7612,7972,154,0,109,0,0,914,0,,
2010-01-03,19,18567,0,8819,7852,158,234,171,0,0,136,0,,
2010-01-03,20,19572,0,9856,7790,152,332,171,0,0,146,0,,
2010-01-03,21,20525,0,10847,7782,147,382,172,0,0,498,0,,
2010-01-03,22,21064,0,11419,7773,143,660,183,0,0,498,0,,
2010-01-03,23,21326,0,11786,7778,137,824,260,0,0,700,0,,
2010-01-03,24,21385,0,12048,7784,130,956,260,0,0,920,0,,
2010-01-03,25,21488,0,12315,7799,131,882,260,0,0,1100,0,,
2010-01-03,26,21380,0,12600,7811,137,748,256,0,0,1100,0,,
2010-01-03,27,21323,0,12820,7829,143,464,216,0,0,982,0,,
2010-01-03,28,21446,0,12730,7935,146,288,214,0,0,760,0,,
2010-01-03,29,21491,0,12624,8031,143,302,197,0,0,758,0,,
2010-01-03,30,21200,0,12652,8041,141,296,199,0,0,760,0,,
2010-01-03,31,21067,0,13063,8037,140,302,228,0,0,928,0,,
2010-01-03,32,21131,0,13925,8036,136,310,229,0,0,934,0,,
2010-01-03,33,21750,0,15418,8033,138,744,245,0,0,918,0,,
2010-01-03,34,22606,0,16736,8025,140,1446,338,0,0,920,0,,
2010-01-03,35,22837,0,17200,7982,147,2000,352,0,0,970,0,,
2010-01-03,36,22826,0,17236,7922,157,1774,338,0,0,970,0,,
2010-01-03,37,22699,0,17149,7900,149,1466,333,0,0,968,0,,
2010-01-03,38,22349,0,16959,7902,147,1304,269,0,0,970,0,,
2010-01-03,39,22424,0,16906,7903,157,1056,255,0,0,496,0,,
2010-01-03,40,22004,0,16701,7906,160,336,253,0,0,498,0,,
2010-01-03,41,21188,0,16572,7905,164,470,250,0,0,500,0,,
2010-01-03,42,20159,0,16298,7907,165,596,216,0,0,498,0,,
2010-01-03,43,19689,0,15638,7912,160,404,125,0,0,500,0,,
2010-01-03,44,18715,0,14788,7908,164,240,126,0,0,498,0,,
2010-01-03,45,17874,0,13962,7907,166,254,127,0,0,504,0,,
2010-01-03,46,17182,0,13304,7885,162,128,126,0,0,458,0,,
2010-01-03,47,17055,0,13264,7768,169,0,92,0,0,0,0,,
2010-01-03,48,17120,0,13205,7692,167,0,92,0,0,0,0,,
2010-01-04,1,17527,0,13827,7679,163,0,92,0,0,0,0,,
2010-01-04,2,17460,0,14043,7680,168,0,92,0,0,0,0,,
2010-01-04,3,16808,0,14048,7678,169,0,92,0,0,0,0,,
2010-01-04,4,16405,0,13954,7682,172,0,92,0,0,0,0,,
2010-01-04,5,15742,0,13791,7685,161,0,92,0,0,0,0,,
2010-01-04,6,16113,0,13796,7711,163,0,92,0,0,0,0,,
2010-01-04,7,16480,0,13721,7755,161,0,92,0,0,0,0,,
2010-01-04,8,16412,0,13676,7787,155,0,91,0,0,0,0,,
2010-01-04,9,16264,0,13295,7898,154,0,90,0,0,0,0,,
2010-01-04,10,16097,0,13116,8001,158,0,90,0,0,0,0,,
2010-01-04,11,16087,0,13362,8061,163,0,90,0,0,0,0,,
2010-01-04,12,16598,0,13982,8088,157,0,90,0,0,0,0,,
2010-01-04,13,17708,0,15057,8101,157,0,90,0,0,0,0,,
2010-01-04,14,18790,0,16496,8104,160,0,89,0,0,0,0,,
2010-01-04,15,20056,0,17637,8107,157,208,89,0,0,0,0,,
2010-01-04,16,20820,0,18922,8105,159,460,90,0,0,0,0,,
2010-01-04,17,21198,0,19876,8103,178,476,102,0,0,0,0,,
2010-01-04,18,21716,0,20537,8097,201,704,111,0,0,0,0,,
2010-01-04,19,21910,0,21183,8098,213,1192,404,55,0,0,0,,
2010-01-04,20,22328,0,21678,8096,213,1092,213,133,0,0,0,,
2010-01-04,21,22602,0,22080,8096,219,848,167,133,0,0,0,,
2010-01-04,22,22752,0,22259,8091,218,762,170,93,0,0,0,,
2010-01-04,23,22773,0,22293,8097,215,912,206,66,0,0,0,,
2010-01-04,24,22813,0,22503,8091,240,636,254,0,0,0,0,,
2010-01-04,25,22813,0,22602,8091,294,614,266,0,0,0,0,,
2010-01-04,26,22625,0,22707,8097,304,428,276,0,0,0,0,,
2010-01-04,27,22587,0,22651,8093,317,430,244,0,0,0,0,,
2010-01-04,28,22620,0,22868,8096,339,322,197,0,0,0,0,,
2010-01-04,29,22609,0,22864,8106,331,454,197,0,0,0,0,,
2010-01-04,30,22264,0,22944,8111,365,444,197,0,0,0,0,,
2010-01-04,31,21374,0,23021,8103,409,412,197,0,0,0,0,,
2010-01-04,32,21930,0,23334,8105,367,434,199,0,0,0,0,,
2010-01-04,33,22199,0,23744,8106,317,702,268,0,0,0,0,,
2010-01-04,34,23202,0,23932,8096,323,1712,516,0,0,0,0,,
2010-01-04,35,23456,0,23948,8105,322,1666,585,0,0,334,0,,
2010-01-04,36,23255,0,23854,8102,329,1602,536,0,0,370,0,,
2010-01-04,37,23274,0,23839,8102,319,1332,441,0,0,40,0,,
2010-01-04,38,23267,0,23937,8102,325,828,400,0,0,0,0,,
2010-01-04,39,23753,0,23902,8038,320,958,365,0,0,0,0,,
2010-01-04,40,22848,0,23731,7927,347,542,338,0,0,0,0,,
2010-01-04,41,21921,0,23764,7863,334,482,204,0,0,0,0,,
2010-01-04,42,21139,0,23220,7822,328,644,181,0,0,0,0,,
2010-01-04,43,20177,0,22787,7797,318,522,125,0,0,0,0,,
2010-01-04,44,18601,0,21974,7811,289,404,124,0,0,0,0,,
2010-01-04,45,17433,0,21125,7812,261,100,125,0,0,0,0,,
2010-01-04,46,16570,0,19884,7807,266,0,125,0,0,0,0,,
2010-01-04,47,15572,0,18869,7814,273,0,110,0,0,0,0,,
2010-01-04,48,15489,0,17774,7814,274,0,110,0,0,0,0,,
2010-01-05,1,16044,0,18167,7821,294,0,110,0,0,0,0,,
2010-01-05,2,16030,0,18250,7840,288,0,110,0,0,0,0,,
2010-01-05,3,15912,0,17968,7943,316,0,90,0,0,0,0,,
2010-01-05,4,15553,0,17763,8037,362,0,90,0,0,0,0,,
2010-01-05,5,15154,0,17598,8043,418,0,88,0,0,0,0,,
2010-01-05,6,15374,0,17666,8041,399,0,88,0,0,0,0,,
2010-01-05,7,14769,0,17432,8043,370,0,88,0,0,0,0,,
2010-01-05,8,14381,0,17060,8047,376,0,88,0,0,0,0,,
2010-01-05,9,14223,0,16937,8036,364,0,88,0,0,0,0,,
2010-01-05,10,14323,0,16594,8037,332,0,88,0,0,0,0,,
2010-01-05,11,14728,0,16942,8041,329,0,88,0,0,0,0,,
2010-01-05,12,15269,0,17445,8036,292,0,88,0,0,0,0,,
2010-01-05,13,16635,0,18687,8040,284,0,88,0,0,0,0,,
2010-01-05,14,17639,0,20003,8041,295,0,89,0,0,0,0,,
2010-01-05,15,19418,6,20991,8038,318,322,103,0,0,0,0,,
2010-01-05,16,20760,43,21872,8043,334,408,106,0,0,0,0,,
2010-01-05,17,21194,90,22504,8035,346,514,105,0,0,0,0,,
2010-01-05,18,21341,197,22198,8042,364,408,106,0,0,0,0,,
2010-01-05,19,21570,283,22474,8024,353,1040,120,0,0,0,0,,
2010-01-05,20,22450,300,22654,7974,378,1072,120,0,0,0,0,,
2010-01-05,21,22622,208,22889,7856,393,1252,120,0,0,0,0,,
2010-01-05,22,22856,208,23057,7786,371,1024,129,0,0,0,0,,
2010-01-05,23,22961,207,23115,7779,389,914,238,0,0,0,0,,
2010-01-05,24,23117,208,23041,7778,396,1070,251,0,0,0,0,,
2010-01-05,25,23002,206,23097,7768,417,1026,252,0,0,0,0,,
2010-01-05,26,22926,214,23063,7761,447,858,249,0,0,0,0,,
2010-01-05,27,22442,361,23095,7757,482,828,220,0,0,0,0,,
2010-01-05,28,22534,552,23110,7750,482,696,214,0,0,0,0,,
2010-01-05,29,22309,633,23090,7748,503,960,156,0,0,0,0,,
2010-01-05,30,22159,630,23157,7754,493,628,182,0,0,0,0,,
2010-01-05,31,21435,625,22748,7745,523,296,206,0,0,0,0,,
2010-01-05,32,21874,619,22798,7808,505,450,218,0,0,0,0,,
2010-01-05,33,22095,623,23396,7935,501,690,275,0,0,0,0,,
2010-01-05,34,22775,622,23970,7970,538,844,400,0,0,0,0,,
2010-01-05,35,22831,626,23999,7963,632,1176,471,0,0,78,0,,
2010-01-05,36,22921,630,23798,7872,682,834,405,0,0,94,0,,
2010-01-05,37,22781,282,24036,7793,718,704,331,0,0,0,0,,
2010-01-05,38,22576,0,23861,7769,752,792,301,0,0,0,0,,
2010-01-05,39,22426,0,23670,7746,882,1102,236,0,0,0,0,,
2010-01-05,40,21905,0,23077,7758,903,624,219,0,0,0,0,,
2010-01-05,41,21639,0,22550,7769,880,918,219,0,0,0,0,,
2010-01-05,42,20915,0,21723,7779,941,352,213,0,0,0,0,,
2010-01-05,43,20011,0,21325,7792,937,358,106,0,0,0,0,,
2010-01-05,44,18453,0,21033,7798,881,206,105,0,0,0,0,,
2010-01-05,45,16397,0,20693,7802,887,400,105,0,0,0,0,,
2010-01-05,46,15598,0,20043,7817,912,0,106,0,0,0,0,,
2010-01-05,47,15198,0,18673,7770,883,0,92,0,0,0,0,,
2010-01-05,48,15087,0,17792,7663,844,0,90,0,0,0,0,,
2010-01-06,1,15554,0,17923,7641,835,0,90,0,0,0,0,,
2010-01-06,2,15270,0,18122,7661,769,0,90,0,0,0,0,,
2010-01-06,3,14986,0,18418,7673,751,0,90,0,0,0,0,,
2010-01-06,4,14877,0,18063,7681,697,0,90,0,0,0,0,,
2010-01-06,5,14700,0,17710,7717,688,0,90,0,0,0,0,,
2010-01-06,6,14752,0,17810,7732,676,0,90,0,0,0,0,,
2010-01-06,7,14333,0,17641,7752,707,0,90,0,0,0,0,,
2010-01-06,8,13885,0,17460,7790,650,0,90,0,0,0,0,,
2010-01-06,9,13764,0,17033,7888,637,0,89,0,0,0,0,,
2010-01-06,10,13689,0,16855,7880,653,0,89,0,0,0,0,,
2010-01-06,11,14092,0,16959,7846,625,0,89,0,0,0,0,,
2010-01-06,12,14593,0,17131,7861,616,0,89,0,0,0,0,,
2010-01-06,13,15610,0,18376,7865,636,0,89,0,0,0,0,,
2010-01-06,14,16555,0,19602,7873,660,0,91,0,0,0,0,,
2010-01-06,15,17578,0,20786,7868,641,0,107,0,0,0,0,,
2010-01-06,16,18564,0,21419,7865,640,110,121,0,0,0,0,,
2010-01-06,17,19479,0,21583,7858,616,620,120,0,0,0,0,,
2010-01-06,18,20074,0,21936,7860,540,684,126,0,0,0,0,,
2010-01-06,19,20742,0,22713,7788,443,874,152,0,0,0,0,,
2010-01-06,20,21107,0,23071,7665,405,1216,152,0,0,0,0,,
2010-01-06,21,21371,0,23458,7625,329,1218,154,0,0,0,0,,
2010-01-06,22,21827,0,23294,7610,266,1254,179,0,0,0,0,,
2010-01-06,23,22224,0,23313,7662,233,1016,281,0,0,0,0,,
2010-01-06,24,22632,0,23311,7716,214,966,270,0,0,0,0,,
2010-01-06,25,22771,0,23468,7718,198,1024,274,0,0,0,0,,
2010-01-06,26,22767,0,23592,7717,184,594,264,0,0,0,0,,
2010-01-06,27,22272,0,23640,7725,175,796,157,0,0,0,0,,
2010-01-06,28,22090,0,23854,7750,154,718,157,0,0,0,0,,
2010-01-06,29,22072,0,23824,7825,157,556,157,0,0,0,0,,
2010-01-06,30,22178,0,23411,7944,176,430,159,0,0,0,0,,
2010-01-06,31,21921,0,22986,7968,182,138,204,0,0,0,0,,
2010-01-06,32,21921,0,22951,7978,198,472,239,0,0,0,0,,
2010-01-06,33,22041,0,22749,7992,220,610,296,0,0,0,0,,
2010-01-06,34,22475,0,23576,7977,231,1382,400,0,0,0,0,,
2010-01-06,35,22719,0,23840,7998,235,1400,471,0,0,344,0,,
2010-01-06,36,22571,0,23747,8021,256,1408,435,0,0,354,0,,
2010-01-06,37,22638,0,23557,8068,244,1012,415,0,0,352,0,,
2010-01-06,38,22315,0,23524,8078,239,706,397,0,0,276,0,,
2010-01-06,39,21939,0,24417,8084,237,1234,320,0,0,0,0,,
2010-01-06,40,21577,0,24077,8093,241,1156,258,0,0,0,0,,
2010-01-06,41,21064,0,23413,8132,251,508,214,0,0,0,0,,
2010-01-06,42,20369,0,22666,8157,250,378,208,0,0,0,0,,
2010-01-06,43,19337,0,21900,8155,252,534,123,0,0,0,0,,
2010-01-06,44,18191,0,21187,8159,213,140,108,0,0,0,0,,
2010-01-06,45,17446,0,19994,8151,182,108,108,0,0,0,0,,
2010-01-06,46,17214,0,18702,8160,174,0,108,0,0,0,0,,
2010-01-06,47,16636,0,18018,8169,166,0,89,0,0,0,0,,
2010-01-06,48,16319,0,17458,8164,175,0,89,0,0,0,0,,
2010-01-07,1,16671,0,17829,8095,167,0,89,0,0,0,0,,
2010-01-07,2,16766,0,18020,7964,156,0,89,0,0,0,0,,
2010-01-07,3,16941,0,17821,7933,146,0,89,0,0,0,0,,
2010-01-07,4,16900,0,17506,7940,136,0,89,0,0,0,0,,
2010-01-07,5,16954,0,17328,7953,133,0,89,0,0,0,0,,
2010-01-07,6,16995,0,17413,7970,132,0,89,0,0,0,0,,
2010-01-07,7,16891,0,17204,7994,133,0,89,0,0,0,0,,
2010-01-07,8,16862,0,16713,7979,142,0,90,0,0,0,0,,
2010-01-07,9,16807,0,16218,8000,137,0,90,0,0,0,0,,
2010-01-07,10,16763,0,15942,8034,117,0,90,0,0,0,0,,
2010-01-07,11,16655,0,15983,8054,125,0,90,0,0,0,0,,
2010-01-07,12,16646,0,16560,8082,103,0,91,0,0,0,0,,
2010-01-07,13,17123,0,18158,8106,101,0,106,0,0,0,0,,
2010-01-07,14,17792,0,19512,8188,91,0,111,0,0,0,0,,
2010-01-07,15,18618,0,20498,8308,87,56,155,0,0,0,0,,
2010-01-07,16,19555,0,21402,8344,82,342,156,0,0,0,0,,
2010-01-07,17,20015,0,22407,8347,90,308,154,0,0,0,0,,
2010-01-07,18,20735,0,22908,8362,90,348,146,0,0,0,0,,
2010-01-07,19,21294,0,23934,8405,83,524,199,0,0,0,0,,
2010-01-07,20,21831,0,24338,8402,81,632,206,0,0,0,0,,
2010-01-07,21,21667,0,24550,8429,77,634,203,0,0,0,0,,
2010-01-07,22,21940,0,24737,8455,69,394,168,0,0,0,0,,
2010-01-07,23,21923,0,24621,8467,63,558,201,0,0,0,0,,
2010-01-07,24,22003,0,24675,8476,63,700,229,0,0,0,0,,
2010-01-07,25,21902,0,24755,8482,68,794,241,0,0,0,0,,
2010-01-07,26,21735,0,24842,8480,70,766,229,0,0,0,0,,
2010-01-07,27,21852,0,24793,8477,70,848,146,0,0,0,0,,
2010-01-07,28,21782,0,24769,8480,70,754,130,0,0,0,0,,
2010-01-07,29,21911,0,24967,8378,69,594,140,0,0,0,0,,
2010-01-07,30,21791,0,25032,8243,72,400,155,0,0,0,0,,
2010-01-07,31,21315,0,25046,8211,74,480,262,0,0,0,0,,
2010-01-07,32,21449,0,25296,8216,76,604,265,0,0,0,0,,
2010-01-07,33,21133,0,25377,8147,76,774,289,0,0,0,0,,
2010-01-07,34,22552,0,25769,7769,72,1728,487,13,0,0,0,,
2010-01-07,35,23046,0,25917,7785,74,1740,670,133,0,0,0,,
2010-01-07,36,22872,0,25748,7801,70,1318,659,84,0,258,0,,
2010-01-07,37,22768,0,25680,7806,76,1350,455,0,0,88,0,,
2010-01-07,38,23084,0,25658,7826,83,1062,335,0,0,0,0,,
2010-01-07,39,22812,0,25729,7883,76,1434,278,0,0,0,0,,
2010-01-07,40,21784,0,25437,7932,64,1028,279,0,0,0,0,,
2010-01-07,41,21222,0,25126,8061,70,788,250,0,0,0,0,,
2010-01-07,42,20120,0,25213,8095,73,744,211,0,0,0,0,,
2010-01-07,43,19416,0,24396,8100,81,332,160,0,0,0,0,,
2010-01-07,44,17934,0,23387,8090,93,270,132,0,0,0,0,,
2010-01-07,45,16746,0,22643,8099,111,64,106,0,0,0,0,,
2010-01-07,46,16007,0,21719,8110,113,0,105,0,0,0,0,,
2010-01-07,47,15443,0,20842,8050,121,0,93,0,0,0,0,,
2010-01-07,48,14521,0,20742,7941,140,0,75,0,0,0,0,,
2010-01-08,1,14638,0,21439,7923,134,0,75,0,0,0,0,,
2010-01-08,2,14691,0,21361,7930,147,0,75,0,0,0,0,,
2010-01-08,3,15153,0,20951,7928,115,0,75,0,0,0,0,,
2010-01-08,4,14977,0,20688,7926,91,0,75,0,0,0,0,,
2010-01-08,5,14468,0,20765,7925,83,0,75,0,0,0,0,,
2010-01-08,6,14760,0,20685,7927,83,0,75,0,0,0,0,,
2010-01-08,7,14863,0,20384,7827,74,0,75,0,0,0,0,,
2010-01-08,8,14578,0,20186,7688,72,0,76,0,0,0,0,,
2010-01-08,9,14497,0,19676,7659,69,0,76,0,0,0,0,,
2010-01-08,10,14868,0,19189,7657,67,0,76,0,0,0,0,,
2010-01-08,11,14536,0,19644,7653,67,0,76,0,0,0,0,,
2010-01-08,12,14506,0,20273,7662,71,0,76,0,0,0,0,,
2010-01-08,13,15869,0,21098,7695,68,0,76,0,0,0,0,,
2010-01-08,14,17012,0,21722,7813,71,0,81,0,0,0,0,,
2010-01-08,15,18301,0,22183,7887,72,0,130,0,0,0,0,,
2010-01-08,16,19106,0,22473,7890,75,562,266,0,0,0,0,,
2010-01-08,17,19898,0,23315,7896,78,878,269,0,0,0,0,,
2010-01-08,18,20443,0,23593,7908,84,730,267,0,0,0,0,,
2010-01-08,19,21116,0,23793,7908,86,1280,260,0,0,0,0,,
2010-01-08,20,21400,0,24060,7914,88,1788,245,0,0,0,0,,
2010-01-08,21,21473,0,24310,7933,94,1700,315,0,0,0,0,,
2010-01-08,22,21385,0,24546,7957,97,1782,382,0,0,0,0,,
2010-01-08,23,21610,0,24668,7947,118,1620,346,0,0,0,0,,
2010-01-08,24,21804,0,24740,7945,135,1408,309,0,0,0,0,,
2010-01-08,25,21993,0,24751,7934,142,1338,235,0,0,0,0,,
2010-01-08,26,21975,0,24469,7939,155,1200,197,0,0,0,0,,
2010-01-08,27,21984,0,24310,7951,151,860,142,0,0,0,0,,
2010-01-08,28,22062,7,24443,7719,153,450,126,0,0,0,0,,
2010-01-08,29,22184,84,24671,7480,159,340,111,0,0,0,0,,
2010-01-08,30,22035,94,24328,7479,180,340,115,0,0,0,0,,
2010-01-08,31,21991,164,23360,7482,199,300,147,0,0,0,0,,
2010-01-08,32,22169,190,23491,7479,193,320,194,0,0,0,0,,
2010-01-08,33,21957,298,23358,7395,191,376,260,0,0,170,0,,
2010-01-08,34,22536,560,24257,7249,176,1298,415,12,0,198,0,,
2010-01-08,35,22495,670,24388,7222,164,1640,450,133,0,824,0,,
2010-01-08,36,22360,553,24336,7197,135,1722,448,73,0,782,0,,
2010-01-08,37,22270,583,24458,7198,121,1296,391,0,0,518,0,,
2010-01-08,38,22185,271,24206,7195,114,1346,345,0,0,574,0,,
2010-01-08,39,22434,224,24461,7198,105,484,332,0,0,0,0,,
2010-01-08,40,22144,201,23872,7198,106,324,189,0,0,0,0,,
2010-01-08,41,21735,2,22913,7210,110,464,172,0,0,0,0,,
2010-01-08,42,21127,0,21859,7251,101,364,147,0,0,0,0,,
2010-01-08,43,20725,0,21654,7244,100,534,101,0,0,0,0,,
2010-01-08,44,20214,0,20425,7221,93,180,100,0,0,0,0,,
2010-01-08,45,19945,0,19238,7214,88,80,84,0,0,0,0,,
