#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2011-01-01,45,11588,0,13912,8413,261,380,83,0,0,1990,0,0,
2011-01-01,46,11344,0,13674,8417,257,216,76,0,0,2000,0,0,
2011-01-01,47,11426,0,12777,8430,259,0,59,0,0,1506,0,0,
2011-01-01,48,11264,0,12519,8436,272,0,59,0,0,1360,0,0,
2011-01-02,1,10918,0,12761,8450,283,18,59,0,0,1642,0,0,
2011-01-02,2,10917,0,12704,8458,294,0,59,0,0,1640,0,0,
2011-01-02,3,10823,0,12191,8453,259,0,58,0,0,1942,0,0,
2011-01-02,4,10612,0,11798,8474,248,0,57,0,0,1938,0,0,
2011-01-02,5,10507,0,11583,8482,262,0,57,0,0,1990,0,0,
2011-01-02,6,10484,0,11686,8483,265,0,56,0,0,2000,0,0,
2011-01-02,7,10556,0,11758,8488,262,0,56,0,0,1990,0,0,
2011-01-02,8,10581,0,11310,8492,254,0,56,0,0,2000,0,0,
2011-01-02,9,10576,0,10625,8497,231,0,56,0,0,1992,0,0,
2011-01-02,10,10399,0,10317,8502,219,0,56,0,0,1992,0,0,
2011-01-02,11,10135,0,10191,8493,203,0,57,0,0,1992,0,0,
2011-01-02,12,9974,0,10111,8497,215,0,57,0,0,2000,0,0,
2011-01-02,13,10077,0,10421,8524,201,0,57,0,0,1980,0,0,
2011-01-02,14,10089,0,10682,8529,210,0,58,0,0,1988,0,0,
2011-01-02,15,10077,0,10197,8524,184,0,96,0,0,1990,0,0,
2011-01-02,16,9977,0,10069,8563,185,0,97,0,0,1998,0,0,
2011-01-02,17,10287,0,10302,8566,161,0,109,0,0,1876,0,0,
2011-01-02,18,10790,0,10881,8565,154,0,116,0,0,1870,0,0,
2011-01-02,19,11595,0,11598,8567,141,222,160,0,0,1928,0,0,
2011-01-02,20,12186,0,12689,8561,132,298,172,0,0,1934,0,0,
2011-01-02,21,13116,0,13706,8566,117,324,209,0,0,1922,0,0,
2011-01-02,22,13508,0,14655,8565,111,298,223,0,0,1922,0,0,
2011-01-02,23,13766,0,15343,8566,105,328,277,0,0,1918,0,0,
2011-01-02,24,14068,0,15622,8563,100,668,276,0,0,1918,0,0,
2011-01-02,25,14200,0,15709,8573,105,1082,274,0,0,1984,0,0,
2011-01-02,26,14590,0,15820,8564,102,760,257,0,0,1988,0,0,
2011-01-02,27,14646,0,15746,8560,97,748,224,0,0,1986,0,0,
2011-01-02,28,14643,0,15803,8566,90,604,225,0,0,1996,0,0,
2011-01-02,29,14658,0,15948,8595,98,426,225,0,0,1986,0,0,
2011-01-02,30,14789,0,15867,8595,93,306,215,0,0,1992,0,0,
2011-01-02,31,15316,0,15863,8624,89,296,219,0,0,1842,0,0,
2011-01-02,32,15690,0,16126,8627,91,412,218,0,0,1840,0,0,
2011-01-02,33,17093,0,16676,8645,87,552,236,0,0,1936,0,0,
2011-01-02,34,17985,0,17262,8660,81,1152,283,0,0,1938,0,0,
2011-01-02,35,18056,0,17306,8682,83,1630,396,0,0,1986,0,0,
2011-01-02,36,17847,0,17255,8688,86,1652,398,0,0,1994,0,0,
2011-01-02,37,17520,0,16812,8696,90,1646,392,0,0,1986,0,0,
2011-01-02,38,17250,0,16517,8697,97,1166,376,0,0,1988,0,0,
2011-01-02,39,16855,0,16513,8699,99,790,289,0,0,1980,0,0,
2011-01-02,40,15964,0,16481,8703,95,572,287,0,0,1992,0,0,
2011-01-02,41,15351,0,16637,8705,95,572,256,0,0,1986,0,0,
2011-01-02,42,14315,0,16397,8712,99,390,233,0,0,1990,0,0,
2011-01-02,43,13614,0,16182,8721,96,416,130,0,0,1988,0,0,
2011-01-02,44,12594,0,15804,8719,114,328,127,0,0,1992,0,0,
2011-01-02,45,11735,0,15849,8722,95,272,110,0,0,1660,0,0,
2011-01-02,46,11739,0,15433,8725,99,204,89,0,0,1580,0,0,
2011-01-02,47,11939,0,15168,8739,118,4,71,0,0,270,0,0,
2011-01-02,48,11977,0,14963,8743,124,0,71,0,0,188,0,0,
2011-01-03,1,12095,0,14685,8740,129,0,71,0,0,248,0,0,
2011-01-03,2,12067,0,14723,8734,153,0,57,0,0,238,0,0,
2011-01-03,3,12052,0,14588,8744,170,0,54,0,0,346,0,0,
2011-01-03,4,11591,0,14167,8739,221,0,54,0,0,348,0,0,
2011-01-03,5,11107,0,14086,8744,239,0,54,0,0,364,0,0,
2011-01-03,6,11162,0,14073,8761,262,0,54,0,0,370,0,0,
2011-01-03,7,11273,0,13586,8759,296,0,54,0,0,370,0,0,
2011-01-03,8,11258,0,13281,8764,306,0,54,0,0,402,0,0,
2011-01-03,9,11332,0,13129,8758,315,0,54,0,0,200,0,0,
2011-01-03,10,11304,0,12904,8764,359,0,54,0,0,280,0,0,
2011-01-03,11,11371,0,13575,8757,409,0,56,0,0,0,0,0,
2011-01-03,12,11320,0,13568,8765,460,0,56,0,0,0,0,0,
2011-01-03,13,11427,0,14004,8753,516,0,56,0,0,0,0,0,
2011-01-03,14,11546,0,14140,8770,570,0,60,0,0,0,0,0,
2011-01-03,15,11736,0,14916,8765,597,0,100,0,0,0,0,0,
2011-01-03,16,11944,0,14828,8768,630,0,100,0,0,0,0,0,
2011-01-03,17,12344,0,15597,8762,693,0,115,0,0,0,0,0,
2011-01-03,18,12719,0,16213,8764,782,0,124,0,0,0,0,0,
2011-01-03,19,13160,0,16888,8762,813,112,143,0,0,0,0,0,
2011-01-03,20,13871,0,17714,8762,894,344,177,0,0,0,0,0,
2011-01-03,21,14681,0,18227,8767,911,448,267,0,0,0,0,0,
2011-01-03,22,15215,0,18576,8768,941,446,278,0,0,0,0,0,
2011-01-03,23,15619,0,18866,8772,975,342,287,0,0,0,0,0,
2011-01-03,24,15910,0,18870,8773,983,608,287,0,0,0,0,0,
2011-01-03,25,16083,0,19324,8773,1044,424,279,0,0,0,0,0,
2011-01-03,26,16160,0,19476,8776,1071,318,248,0,0,0,0,0,
2011-01-03,27,16347,0,19491,8772,1067,352,248,0,0,0,0,0,
2011-01-03,28,16256,0,19584,8767,1128,338,242,0,0,0,0,0,
2011-01-03,29,16161,0,19653,8767,1161,438,246,0,0,0,0,0,
2011-01-03,30,16376,0,19506,8768,1120,368,240,0,0,0,0,0,
2011-01-03,31,16635,0,19579,8775,1117,332,251,0,0,0,0,0,
2011-01-03,32,17110,0,19804,8779,1088,340,252,0,0,0,0,0,
2011-01-03,33,18076,0,20515,8776,1060,382,253,0,0,0,0,0,
2011-01-03,34,18627,0,21245,8775,1072,1604,394,64,0,0,0,0,
2011-01-03,35,18620,0,21473,8772,1030,2170,452,325,0,0,0,0,
2011-01-03,36,18647,0,21493,8783,1017,1714,451,366,0,0,0,0,
2011-01-03,37,18652,0,21387,8776,1028,1262,433,123,0,0,0,0,
2011-01-03,38,18447,0,21325,8781,976,1176,350,0,0,0,0,0,
2011-01-03,39,18321,0,21120,8782,996,512,239,0,0,0,0,0,
2011-01-03,40,17633,0,20449,8784,1033,462,220,0,0,0,0,0,
2011-01-03,41,16271,0,20541,8794,1018,454,203,0,0,0,0,0,
2011-01-03,42,15008,0,19955,8786,1017,726,200,0,0,0,0,0,
2011-01-03,43,14714,0,19302,8784,1013,556,161,0,0,0,0,0,
2011-01-03,44,13756,0,18596,8784,949,316,160,0,0,0,0,0,
2011-01-03,45,12917,0,17820,8786,903,224,124,0,0,0,0,0,
2011-01-03,46,12252,0,16707,8788,913,132,105,0,0,0,0,0,
2011-01-03,47,11965,0,15570,8791,978,0,89,0,0,0,0,0,
2011-01-03,48,11590,0,15389,8791,1005,0,89,0,0,0,0,0,
2011-01-04,1,11529,0,15635,8791,1024,0,90,0,0,0,0,0,
2011-01-04,2,11630,0,15599,8788,1010,0,90,0,0,0,0,0,
2011-01-04,3,11831,0,15208,8788,1050,0,83,0,0,0,0,0,
2011-01-04,4,11719,0,14796,8794,1011,0,66,0,0,0,0,0,
2011-01-04,5,11644,0,14656,8788,980,0,66,0,0,0,0,0,
2011-01-04,6,11773,0,14652,8791,932,0,66,0,0,0,0,0,
2011-01-04,7,11711,0,14546,8792,982,0,67,0,0,0,0,0,
2011-01-04,8,11580,0,13942,8795,1020,0,68,0,0,0,0,0,
2011-01-04,9,11588,0,13746,8801,1076,0,68,0,0,0,0,0,
2011-01-04,10,11280,0,13825,8812,1080,0,81,0,0,0,0,0,
2011-01-04,11,11729,0,14011,8815,1071,0,92,0,0,0,0,0,
2011-01-04,12,11679,0,14547,8833,1149,0,91,0,0,0,0,0,
2011-01-04,13,12127,0,15699,8835,1135,0,91,0,0,0,0,0,
2011-01-04,14,12478,0,17706,8836,1214,0,102,0,0,0,0,0,
2011-01-04,15,12744,0,19821,8839,1265,244,146,0,0,0,0,0,
2011-01-04,16,13601,0,20863,8840,1247,382,162,0,0,0,0,0,
2011-01-04,17,14890,0,21367,8842,1205,670,163,0,0,0,0,0,
2011-01-04,18,15815,0,21546,8853,1280,372,166,0,0,0,0,0,
2011-01-04,19,16623,0,21640,8858,1408,296,220,0,0,0,0,0,
2011-01-04,20,17203,0,21364,8855,1455,324,287,0,0,0,0,0,
2011-01-04,21,17701,0,21421,8856,1435,298,308,0,0,0,0,0,
2011-01-04,22,17861,0,21345,8860,1524,290,326,0,0,0,0,0,
2011-01-04,23,18457,0,21598,8848,1542,342,329,0,0,0,0,0,
2011-01-04,24,18708,0,21587,8858,1556,300,327,0,0,0,0,0,
2011-01-04,25,18852,0,21612,8863,1571,316,313,0,0,0,0,0,
2011-01-04,26,18932,0,21439,8873,1625,318,294,0,0,0,0,0,
2011-01-04,27,19067,0,21399,8864,1569,352,255,0,0,0,0,0,
2011-01-04,28,19187,0,21198,8868,1494,354,252,0,0,0,0,0,
2011-01-04,29,19209,0,21360,8870,1498,354,237,0,0,0,0,0,
2011-01-04,30,19299,0,21239,8873,1510,382,240,0,0,0,0,0,
2011-01-04,31,19686,0,21138,8875,1432,314,247,0,0,0,0,0,
2011-01-04,32,19983,0,21434,8895,1412,296,250,0,0,0,0,0,
2011-01-04,33,19963,0,21873,8894,1387,514,270,0,0,0,0,0,
2011-01-04,34,20204,0,22316,8913,1363,1156,407,0,0,294,0,0,
2011-01-04,35,20351,0,22303,8915,1334,940,469,0,0,942,0,0,
2011-01-04,36,20179,0,21970,8912,1345,910,469,0,0,988,0,0,
2011-01-04,37,20325,0,22090,8914,1356,744,455,0,0,520,0,0,
2011-01-04,38,20347,0,21866,8936,1308,390,414,0,0,546,0,0,
2011-01-04,39,20060,0,22088,8924,1329,304,370,0,0,0,0,0,
2011-01-04,40,19606,0,20995,8883,1304,342,347,0,0,0,0,0,
2011-01-04,41,19472,0,19820,8864,1217,426,320,0,0,0,0,0,
2011-01-04,42,18604,0,18764,8868,1142,318,321,0,0,0,0,0,
2011-01-04,43,17286,0,18643,8855,1119,384,228,0,0,0,0,0,
2011-01-04,44,15345,0,18119,8850,1154,214,228,0,0,0,0,0,
2011-01-04,45,14478,0,16962,8853,1119,138,198,0,0,0,0,0,
2011-01-04,46,13840,0,15870,8848,1083,170,198,0,0,0,0,0,
2011-01-04,47,12737,0,13813,8849,946,0,118,0,0,1092,0,0,
2011-01-04,48,12511,0,13390,8852,849,0,113,0,0,1132,0,0,
2011-01-05,1,12763,0,13574,8860,772,0,93,0,0,1126,0,0,
2011-01-05,2,12641,0,13542,8861,796,0,93,0,0,1134,0,0,
2011-01-05,3,12593,0,14156,8814,813,0,105,0,0,392,0,0,
2011-01-05,4,12331,0,14189,8733,763,0,104,0,0,274,0,0,
2011-01-05,5,12246,0,13423,8713,682,0,115,0,0,1018,0,0,
2011-01-05,6,12286,0,13240,8721,703,0,115,0,0,1026,0,0,
2011-01-05,7,12279,0,13339,8723,681,0,115,0,0,916,0,0,
2011-01-05,8,12074,0,12836,8725,622,0,115,0,0,922,0,0,
2011-01-05,9,12114,0,12607,8720,660,0,116,0,0,752,0,0,
2011-01-05,10,11961,0,12648,8724,747,0,115,0,0,758,0,0,
2011-01-05,11,12213,0,13457,8720,776,0,115,0,0,0,0,0,
2011-01-05,12,12214,0,14029,8720,861,0,118,0,0,0,0,0,
2011-01-05,13,13197,0,15431,8722,848,0,133,0,0,0,0,0,
2011-01-05,14,14752,0,16808,8719,843,20,134,0,0,0,0,0,
2011-01-05,15,16603,0,18290,8718,827,234,173,0,0,0,0,0,
2011-01-05,16,17741,0,19288,8715,799,318,195,0,0,0,0,0,
2011-01-05,17,18338,0,19762,8704,742,350,201,0,0,0,0,0,
2011-01-05,18,18880,0,19499,8717,758,338,211,0,0,0,0,0,
2011-01-05,19,19294,0,19509,8717,852,300,242,0,0,0,0,0,
2011-01-05,20,19546,0,19661,8721,859,296,243,0,0,0,0,0,
2011-01-05,21,19885,0,19760,8717,901,308,242,0,0,0,0,0,
2011-01-05,22,19905,0,19875,8713,924,338,245,0,0,0,0,0,
2011-01-05,23,19811,0,19975,8721,933,300,228,0,0,0,0,0,
2011-01-05,24,19840,0,20012,8729,965,296,222,0,0,0,0,0,
2011-01-05,25,19934,0,20145,8718,1039,336,217,0,0,0,0,0,
2011-01-05,26,19730,0,20270,8736,942,302,203,0,0,0,0,0,
2011-01-05,27,19598,0,20367,8720,899,426,204,0,0,0,0,0,
2011-01-05,28,19500,0,20518,8718,835,406,204,0,0,0,0,0,
2011-01-05,29,19750,0,20768,8718,821,586,204,13,0,0,0,0,
2011-01-05,30,19730,0,20959,8719,818,408,208,17,0,0,0,0,
2011-01-05,31,19760,0,21176,8717,822,346,224,17,0,0,0,0,
2011-01-05,32,19860,0,21710,8711,773,988,239,17,0,0,0,0,
2011-01-05,33,19945,0,22019,8721,753,752,291,17,0,1148,0,0,
2011-01-05,34,20275,0,22586,8727,692,1236,418,8,0,1354,0,0,
2011-01-05,35,20122,0,22477,8763,690,1558,433,0,0,1906,0,0,
2011-01-05,36,19959,0,22334,8766,688,1410,438,0,0,1998,0,0,
2011-01-05,37,19961,0,22740,8771,717,652,423,0,0,1578,0,0,
2011-01-05,38,19796,0,22271,8765,765,708,327,0,0,1564,0,0,
2011-01-05,39,19698,0,21528,8761,803,766,326,0,0,844,0,0,
2011-01-05,40,19251,0,20730,8767,886,608,325,0,0,830,0,0,
2011-01-05,41,18986,0,19672,8769,936,410,308,0,0,818,0,0,
2011-01-05,42,18198,0,18677,8765,947,320,287,0,0,818,0,0,
2011-01-05,43,17244,0,18122,8768,988,324,180,0,0,268,0,0,
2011-01-05,44,16097,0,17221,8763,951,196,180,0,0,260,0,0,
2011-01-05,45,15059,0,16526,8728,922,88,181,0,0,250,0,0,
2011-01-05,46,14707,0,15141,8700,930,84,169,0,0,336,0,0,
2011-01-05,47,13874,0,13219,8712,1009,0,103,0,0,1612,0,0,
2011-01-05,48,13241,0,12905,8694,1059,0,103,0,0,1688,0,0,
2011-01-06,1,13127,0,12973,8694,1050,0,103,0,0,1682,0,0,
2011-01-06,2,12919,0,13183,8690,1039,0,103,0,0,1688,0,0,
2011-01-06,3,12885,0,13193,8687,1056,0,90,0,0,1950,0,0,
2011-01-06,4,12910,0,12975,8691,1083,0,88,0,0,1956,0,0,
2011-01-06,5,12835,0,12887,8650,1105,0,87,0,0,1808,0,0,
2011-01-06,6,12744,0,12905,8507,1080,0,87,0,0,1884,0,0,
2011-01-06,7,12618,0,12759,8494,1107,0,86,0,0,1954,0,0,
2011-01-06,8,12096,0,12698,8488,1075,0,86,0,0,2000,0,0,
2011-01-06,9,12030,0,12620,8491,994,0,85,0,0,1798,0,0,
2011-01-06,10,12099,0,12382,8486,1022,0,85,0,0,1754,0,0,
2011-01-06,11,12622,0,13151,8472,903,0,85,0,0,192,0,0,
2011-01-06,12,12797,0,13457,8479,867,0,85,0,0,0,0,0,
2011-01-06,13,13887,0,14563,8479,791,0,85,0,0,50,0,0,
2011-01-06,14,15457,0,15668,8484,788,0,97,0,0,6,0,0,
2011-01-06,15,17560,0,16563,8483,768,368,164,0,0,838,0,0,
2011-01-06,16,18423,0,17505,8488,815,642,163,0,0,958,0,0,
2011-01-06,17,19542,0,18208,8485,752,438,163,0,0,914,0,0,
2011-01-06,18,19549,0,18220,8490,733,286,166,0,0,1098,0,0,
2011-01-06,19,20445,0,18459,8487,762,302,209,0,0,740,0,0,
2011-01-06,20,20744,0,18639,8462,761,304,213,0,0,742,0,0,
2011-01-06,21,20736,0,18954,8344,716,488,215,0,0,736,0,0,
2011-01-06,22,20784,0,19174,8273,796,434,242,0,0,750,0,0,
2011-01-06,23,20713,0,19442,8265,751,312,363,0,0,784,0,0,
2011-01-06,24,20634,0,19370,8163,786,608,377,0,0,800,0,0,
2011-01-06,25,20855,0,19618,8099,789,596,343,0,0,692,0,0,
2011-01-06,26,20875,0,19612,8024,770,582,343,0,0,694,0,0,
2011-01-06,27,20837,0,19605,8011,723,584,305,0,0,778,0,0,
2011-01-06,28,20974,0,19819,7977,727,304,305,29,0,790,0,0,
2011-01-06,29,20947,0,20080,7892,736,332,302,67,0,800,0,0,
2011-01-06,30,20837,0,19806,7890,735,294,231,133,0,800,0,0,
2011-01-06,31,20777,0,19939,7895,607,298,245,89,0,798,0,0,
2011-01-06,32,20886,0,20432,7897,544,488,245,0,0,800,0,0,
2011-01-06,33,21106,0,21044,7900,565,664,279,0,0,1712,0,0,
2011-01-06,34,21441,0,21548,7927,569,1662,502,0,0,1718,0,0,
2011-01-06,35,21632,0,21850,7940,534,1646,532,0,0,1974,0,0,
2011-01-06,36,21593,0,21763,7941,504,1536,534,0,0,1992,0,0,
2011-01-06,37,21580,0,22156,7944,488,846,541,0,0,1976,0,0,
2011-01-06,38,21640,0,21819,7947,499,682,448,0,0,1984,0,0,
2011-01-06,39,21537,0,20995,7949,479,460,251,0,0,1992,0,0,
2011-01-06,40,21269,0,19941,7950,427,432,248,0,0,1994,0,0,
2011-01-06,41,20686,0,19046,7954,364,466,242,0,0,1950,0,0,
2011-01-06,42,19437,0,18655,7956,262,326,217,0,0,1950,0,0,
2011-01-06,43,17528,0,18682,7954,248,688,141,0,0,1968,0,0,
2011-01-06,44,16526,0,17866,7980,259,284,141,0,0,1968,0,0,
2011-01-06,45,15528,0,17226,8027,257,70,140,0,0,1762,0,0,
2011-01-06,46,14390,0,16501,8059,259,80,140,0,0,1746,0,0,
2011-01-06,47,13563,0,14987,8080,234,0,89,0,0,1990,0,0,
2011-01-06,48,13484,0,14128,8196,230,0,89,0,0,1992,0,0,
2011-01-07,1,13456,0,14084,8245,211,0,87,0,0,1990,0,0,
2011-01-07,2,13625,0,14374,8295,189,0,84,0,0,1992,0,0,
2011-01-07,3,13603,0,14458,8319,191,0,83,0,0,1990,0,0,
2011-01-07,4,13394,0,14269,8323,201,0,84,0,0,1992,0,0,
2011-01-07,5,13450,0,14063,8317,194,0,84,0,0,1990,0,0,
2011-01-07,6,13601,0,13996,8314,192,0,84,0,0,1990,0,0,
2011-01-07,7,13520,0,14082,8307,226,0,84,0,0,1990,0,0,
2011-01-07,8,13152,0,13756,8308,242,0,84,0,0,1992,0,0,
2011-01-07,9,12801,0,13495,8321,259,0,84,0,0,1964,0,0,
2011-01-07,10,12746,0,13299,8327,269,0,84,0,0,1984,0,0,
2011-01-07,11,13450,0,13516,8381,279,0,85,0,0,920,0,0,
2011-01-07,12,13546,0,13836,8441,294,0,85,0,0,874,0,0,
2011-01-07,13,14005,0,14401,8480,307,0,85,0,0,1010,0,0,
2011-01-07,14,15140,0,15573,8423,352,0,95,0,0,1014,0,0,
2011-01-07,15,17215,0,17242,8325,379,266,159,0,0,1030,0,0,
2011-01-07,16,18266,0,18464,8318,378,330,159,0,0,1038,0,0,
2011-01-07,17,18975,0,19453,8315,360,354,183,0,0,984,0,0,
2011-01-07,18,19012,0,19694,8315,403,322,205,0,0,948,0,0,
2011-01-07,19,19547,0,19634,8344,392,546,296,0,0,1186,0,0,
2011-01-07,20,19666,0,19924,8369,396,872,298,0,0,1178,0,0,
2011-01-07,21,19711,0,20140,8309,377,1034,321,0,0,1200,0,0,
2011-01-07,22,19612,0,19977,8341,379,1288,498,0,0,1200,0,0,
2011-01-07,23,19736,0,19978,8371,386,754,478,0,0,1700,0,0,
2011-01-07,24,19815,0,20251,8374,358,416,478,0,0,1750,0,0,
2011-01-07,25,19849,0,20047,8386,348,364,465,0,0,1876,0,0,
2011-01-07,26,19584,0,19932,8419,396,288,463,0,0,1856,0,0,
2011-01-07,27,19631,0,20152,8355,671,378,370,0,0,1234,0,0,
2011-01-07,28,19573,0,20225,8316,673,416,169,0,0,1224,0,0,
2011-01-07,29,19570,0,20113,8392,660,384,150,0,0,1260,0,0,
2011-01-07,30,19341,0,19929,8461,669,342,157,0,0,1262,0,0,
2011-01-07,31,19251,0,19855,8454,692,342,169,0,0,1162,0,0,
2011-01-07,32,19444,0,20496,8332,681,536,172,0,0,1064,0,0,
2011-01-07,33,19734,0,20921,8359,650,738,267,0,0,1940,0,0,
2011-01-07,34,20018,0,21556,8360,652,1378,456,0,0,1942,0,0,
2011-01-07,35,20067,0,21699,8363,634,1824,526,0,0,1990,0,0,
2011-01-07,36,20020,0,21329,8371,641,1668,459,0,0,1992,0,0,
2011-01-07,37,20030,0,20702,8388,634,1366,441,0,0,1912,0,0,
2011-01-07,38,19875,0,20435,8390,594,742,382,0,0,1912,0,0,
2011-01-07,39,19599,0,19491,8387,617,388,238,0,0,1990,0,0,
2011-01-07,40,19339,0,18267,8369,609,386,231,0,0,1992,0,0,
2011-01-07,41,18790,0,17153,8224,715,374,231,0,0,1990,0,0,
2011-01-07,42,17693,0,16545,8173,692,412,200,0,0,1990,0,0,
2011-01-07,43,16606,0,16144,8197,677,540,104,0,0,1968,0,0,
2011-01-07,44,15660,0,15610,8218,668,22,102,0,0,1974,0,0,
2011-01-07,45,14700,0,14873,8182,678,8,40,0,0,1920,0,0,
2011-01-07,46,13887,0,14534,8173,644,40,40,0,0,1918,0,0,
2011-01-07,47,13533,0,13562,7928,610,0,40,0,0,1988,0,0,
2011-01-07,48,13255,0,12946,8145,615,0,40,0,0,1990,0,0,
2011-01-08,1,13268,0,13030,8145,595,0,40,0,0,1988,0,0,
2011-01-08,2,13292,0,13070,8140,569,0,40,0,0,1992,0,0,
2011-01-08,3,13206,0,12911,8135,538,0,40,0,0,1988,0,0,
2011-01-08,4,13248,0,12512,8085,513,0,40,0,0,1992,0,0,
2011-01-08,5,12908,0,12198,8059,522,0,40,0,0,1990,0,0,
2011-01-08,6,12979,0,12108,8114,506,0,40,0,0,1990,0,0,
2011-01-08,7,12663,0,12170,8223,477,0,40,0,0,1990,0,0,
2011-01-08,8,12384,0,11988,8268,432,0,40,0,0,1992,0,0,
2011-01-08,9,11755,0,11659,8271,414,0,40,0,0,1990,0,0,
2011-01-08,10,11596,0,11415,8173,425,0,39,0,0,1990,0,0,
2011-01-08,11,11746,0,11210,8063,481,0,39,0,0,1988,0,0,
2011-01-08,12,11961,0,11062,8007,525,0,40,0,0,1990,0,0,
2011-01-08,13,12354,0,11241,8001,526,0,51,0,0,1988,0,0,
2011-01-08,14,12479,0,11088,8007,573,0,51,0,0,1992,0,0,
2011-01-08,15,12940,0,10952,8002,601,0,58,0,0,1990,0,0,
2011-01-08,16,13424,0,11143,8003,625,0,57,0,0,1992,0,0,
2011-01-08,17,14487,0,11321,8005,634,0,57,0,0,1988,0,0,
2011-01-08,18,14985,0,12253,8004,652,0,64,0,0,1990,0,0,
2011-01-08,19,16346,0,12834,8001,651,222,142,0,0,1988,0,0,
2011-01-08,20,16983,0,13459,7926,709,288,133,0,0,1990,0,0,
2011-01-08,21,17220,0,14098,7804,726,388,164,0,0,1988,0,0,
2011-01-08,22,17420,0,14177,7845,700,388,197,0,0,1992,0,0,
2011-01-08,23,17599,0,13900,7972,720,578,223,0,0,1988,0,0,
2011-01-08,24,17706,0,14144,8015,776,354,275,0,0,1990,0,0,
2011-01-08,25,17772,0,14142,8016,767,494,275,0,0,1988,0,0,
2011-01-08,26,17774,0,14025,8029,795,496,271,0,0,1990,0,0,
2011-01-08,27,17719,0,13913,8034,782,312,215,0,0,1988,0,0,
2011-01-08,28,17739,0,13651,8054,809,322,167,0,0,1990,0,0,
2011-01-08,29,17746,0,13199,8182,814,324,155,0,0,1990,0,0,
